"stage2/step","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"26751","0","0","0","37118","37118","37118","0.22271389364766764","0.163906885122664","0.2984719994572944","47118.2","47117","47119","0.5425850577926526","0.30350324653890576","0.7591848851499605","47118.2","47117","47119"
"27001","0","0","0","37371","37371","37371","0.19862795716274884","0.10500257284262575","0.35514144624497274","47371.2","47370","47372","0.5657702177082371","0.4098387045065378","0.7319233660438016","47371.2","47370","47372"
"27251","0","0","0","37624","37624","37624","0.30093507788509555","0.17854872989535062","0.5024072564513155","47624.2","47623","47625","0.5369977363728767","0.3548202746263392","0.7663516833374087","47624.2","47623","47625"
"27501","0","0","0","37877","37877","37877","0.23619669282837288","0.10595317296879367","0.4002838372262132","47877.2","47876","47878","0.5464360566840529","0.14276683456549638","0.7120732967898528","47877.2","47876","47878"
"27751","0","0","0","38130","38130","38130","0.21352355701755826","0.10434412487083781","0.31428891683600646","48130.2","48129","48131","0.497531257190061","0.2395212987999334","0.6985617132986032","48130.2","48129","48131"
"28001","0","0","0","38383","38383","38383","0.22327588714013563","0.08419086707353109","0.3662091135113438","48383.2","48382","48384","0.5104308367180052","0.19441015495732986","0.6346053077968222","48383.2","48382","48384"
"28251","0","0","0","38636","38636","38636","0.28403021292291375","0.1286228104969061","0.3363391117125004","48636.2","48635","48637","0.5087513473274068","0.12842428550800156","0.7584024917092042","48636.2","48635","48637"
"28501","0","0","0","38889","38889","38889","0.2395147866579234","0.11073759221369936","0.40583685882112847","48889.2","48888","48890","0.5360573860650225","0.127536060156137","0.6878221838992643","48889.2","48888","48890"
"28751","0","0","0","39142","39142","39142","0.2211626283172165","0.11979844222287468","0.33085225483456016","49142.2","49141","49143","0.5977107077626124","0.44873049107376384","0.6568627597270156","49142.2","49141","49143"
"29001","0","0","0","39395","39395","39395","0.22679459872476243","0.10736931317024331","0.32970137958081114","49395.2","49394","49396","0.5495947562325293","0.36125061138458914","0.7566671385203219","49395.2","49394","49396"
"29251","0","0","0","39648","39648","39648","0.2173722433680172","0.11260637509265117","0.290233476214672","49648.2","49647","49649","0.5740096603066798","0.4901803426240332","0.6501558555504164","49648.2","49647","49649"
"29501","0","0","0","39901","39901","39901","0.2185856539844157","0.11187538337014695","0.333960233675964","49901.2","49900","49902","0.4859678992298334","0.24295072258470624","0.6403091435038881","49901.2","49900","49902"
"29751","0","0","0","40154","40154","40154","0.275589735697016","0.15881150963872673","0.3668150612056039","50154.2","50153","50155","0.576218922611295","0.42209315171119766","0.734689993989507","50154.2","50153","50155"
"30001","0","0","0","40407","40407","40407","0.21298939011584075","0.10757831275356891","0.33181598186522343","50407.2","50406","50408","0.5303347031945074","0.3087212351690352","0.6790528259186239","50407.2","50406","50408"
"30251","0","0","0","40660","40660","40660","0.24518101541491716","0.10698542496147331","0.3800276463973805","50660.2","50659","50661","0.556600094574302","0.42150658440368743","0.7529903661585295","50660.2","50659","50661"
"30501","0","0","0","40913","40913","40913","0.28349621484816356","0.12698586930410447","0.432189350639789","50913.2","50912","50914","0.5864105752476696","0.5056636435104154","0.7142202100110897","50913.2","50912","50914"
"30751","0","0","0","41166","41166","41166","0.2295442001768102","0.14178517620933243","0.3291499709979489","51166.2","51165","51167","0.550885690833451","0.3039203725485269","0.7564142555692726","51166.2","51165","51167"
"31001","0","0","0","41419","41419","41419","0.2534078532209928","0.17033790709466418","0.5075620296405791","51419.2","51418","51420","0.5163685925777486","0.3665377742080465","0.6301342608983751","51419.2","51418","51420"
"31251","0","0","0","41672","41672","41672","0.23336966768910777","0.10690170453688788","0.3517483246825199","51672.2","51671","51673","0.46592459979093837","0.11054544004750384","0.6785594947021625","51672.2","51671","51673"
"31501","0","0","0","41925","41925","41925","0.2301454340821143","0.09750166029662687","0.34107021746013716","51925.2","51924","51926","0.5896371440237016","0.2889156708403945","0.7814502942185731","51925.2","51924","51926"
"31751","0","0","0","42178","42178","42178","0.2192929047030748","0.11816036363604723","0.2962957013809858","52178.2","52177","52179","0.47039466386310097","0.2329089646536011","0.7652488498732247","52178.2","52177","52179"
"32001","0","0","0","42431","42431","42431","0.27677644498379306","0.18313009449707823","0.4043886633477222","52431.2","52430","52432","0.590148455897107","0.4352627394988189","0.7672063366051026","52431.2","52430","52432"
"32251","0","0","0","42684","42684","42684","0.22724542565845876","0.15170572590476764","0.3745588370231592","52684.2","52683","52685","0.4925469756015343","0.29182981601467733","0.7010569631159508","52684.2","52683","52685"
"32501","0","0","0","42937","42937","42937","0.2347588882970765","0.16650415263040244","0.31591291733318927","52937.2","52936","52938","0.557974698745907","0.34118781037961876","0.7619642744974787","52937.2","52936","52938"
"32751","0","0","0","43190","43190","43190","0.27422719893992226","0.15413859540604674","0.4167441310705863","53190.2","53189","53191","0.5308782115400806","0.4036978389719031","0.6915521122495468","53190.2","53189","53191"
"33001","0","0","0","43443","43443","43443","0.2576904510053592","0.10610141169780718","0.4035758456436935","53443.2","53442","53444","0.5620827506560463","0.41134032707439144","0.6755999633221139","53443.2","53442","53444"
"33251","0","0","0","43696","43696","43696","0.21192603071731048","0.1292051511332932","0.35243046446293086","53696.2","53695","53697","0.48604554936732897","0.2876222152961434","0.60120585732399","53696.2","53695","53697"
"33501","0","0","0","43949","43949","43949","0.24367494937213738","0.11643722689162603","0.3671410645870199","53949.2","53948","53950","0.5619248054856238","0.4431892735754784","0.7478451650791419","53949.2","53948","53950"
"33751","0","0","0","44202","44202","44202","0.24253909902425366","0.12758960449496842","0.4377048244560659","54202.2","54201","54203","0.6219576327922833","0.49067257745007903","0.764951569064787","54202.2","54201","54203"
"34001","0","0","0","44455","44455","44455","0.24767158614086365","0.1784885318205661","0.3002952056804264","54455.2","54454","54456","0.5135945557026393","0.3163908759023374","0.7324924403867171","54455.2","54454","54456"
"34251","0","0","0","44708","44708","44708","0.25228271441366157","0.11286175603863155","0.40087610790320233","54708.2","54707","54709","0.6220525608988627","0.5373134501085076","0.7884908960699668","54708.2","54707","54709"
"34501","0","0","0","44961","44961","44961","0.19515985111700468","0.10284583557275213","0.26905134580632495","54961.2","54960","54962","0.4895896209949835","0.24938852902134392","0.6591340284672931","54961.2","54960","54962"
"34751","0","0","0","45214","45214","45214","0.2691902028825785","0.17929429910073336","0.40470454758661145","55214.2","55213","55215","0.5124431120049904","0.2581800532940428","0.6544291722820665","55214.2","55213","55215"
"35001","0","0","0","45467","45467","45467","0.19087796081683625","0.10798665500591338","0.3066854038178647","55467.2","55466","55468","0.5034297166833439","0.10975352207470002","0.7233926634337532","55467.2","55466","55468"
"35251","0","0","0","45720","45720","45720","0.22624686649662315","0.1425481876990373","0.32035791567456395","55720.2","55719","55721","0.5380215125313708","0.3935608545770793","0.7471990900147508","55720.2","55719","55721"
"35501","0","0","0","45973","45973","45973","0.24437573604412094","0.11151090327198336","0.33456797470963984","55973.2","55972","55974","0.55416535001321","0.4271710233709924","0.6693853100376305","55973.2","55972","55974"
"35751","0","0","0","46226","46226","46226","0.23813500689684278","0.14291982944490084","0.39278497288631276","56226.2","56225","56227","0.5135956219161861","0.26262313803607695","0.626798670104957","56226.2","56225","56227"
"36001","0","0","0","46479","46479","46479","0.2185895282263417","0.15119627730551996","0.34303005653944246","56479.2","56478","56480","0.60666711781456","0.4451171233528964","0.7456874006144656","56479.2","56478","56480"
"36251","0","0","0","46732","46732","46732","0.24063895375478378","0.13122103754807518","0.38734202776894816","56732.2","56731","56733","0.5349973656542318","0.4393789088168867","0.6100102404016663","56732.2","56731","56733"
"36501","0","0","0","46985","46985","46985","0.2234138815988096","0.13331076701452144","0.37998222516761365","56985.2","56984","56986","0.560764717117727","0.37323598018269716","0.6960761193519583","56985.2","56984","56986"
"36751","0","0","0","47238","47238","47238","0.21893050535433806","0.10984565058653037","0.32055352571496293","57238.2","57237","57239","0.542893175883753","0.12377869351481958","0.7037257275325051","57238.2","57237","57239"
"37001","0","0","0","47491","47491","47491","0.18704456714114365","0.12334832344308984","0.2619643568224015","57491.2","57490","57492","0.5159101977658573","0.35389753863001855","0.7002068470549757","57491.2","57490","57492"
"37251","0","0","0","47744","47744","47744","0.221368802233095","0.16120146765349755","0.30419623359817693","57744.2","57743","57745","0.4992369501402704","0.24738622144162664","0.6859336247957653","57744.2","57743","57745"
"37501","0","0","0","47997","47997","47997","0.26505934198502634","0.2199312330936496","0.3161921949286838","57997.2","57996","57998","0.5167448360911746","0.3318514848777915","0.703570844033051","57997.2","57996","57998"
"37751","0","0","0","48250","48250","48250","0.2524026867384311","0.12244192535905948","0.5014948906033386","58250.2","58249","58251","0.559550446017075","0.42002912050250407","0.6591430468280575","58250.2","58249","58251"
"38001","0","0","0","48503","48503","48503","0.2649924426227418","0.18006838788238672","0.5053174544033683","58503.2","58502","58504","0.5650372743834271","0.4202325073118275","0.7542679739190032","58503.2","58502","58504"
"38251","0","0","0","48756","48756","48756","0.21876027765970435","0.13852239147181264","0.35485163888394566","58756.2","58755","58757","0.5947226653106992","0.35719188455142675","0.7413200056141317","58756.2","58755","58757"
"38501","0","0","0","49009","49009","49009","0.22009237111468397","0.14878518263011425","0.28798812308136623","59009.2","59008","59010","0.6133350421166175","0.4133998451312374","0.7593594482551953","59009.2","59008","59010"
"38751","0","0","0","49262","49262","49262","0.24187136877377124","0.10933019199333478","0.4395647730035305","59262.2","59261","59263","0.530595134038318","0.30014297735620354","0.6453098881542463","59262.2","59261","59263"
"39001","0","0","0","49515","49515","49515","0.234537405534816","0.13159588001087563","0.37117231787357696","59515.2","59514","59516","0.534133833078023","0.27090106523009894","0.7757709457722701","59515.2","59514","59516"
"39251","0","0","0","49768","49768","49768","0.2569453251876143","0.14092317556250794","0.4466077907973345","59768.2","59767","59769","0.6080844846635799","0.3938653391328453","0.7012981253944544","59768.2","59767","59769"
"39501","0","0","0","50021","50021","50021","0.22825732519648487","0.10713070046312265","0.399128083682847","60021.2","60020","60022","0.5593373073091765","0.3953706769850043","0.7118012714057288","60021.2","60020","60022"
"39751","0","0","0","50274","50274","50274","0.24579956177680223","0.12435599707827394","0.3340834160736466","60274.2","60273","60275","0.5958964928103302","0.13209977550086133","0.8094475190083592","60274.2","60273","60275"
"40001","0","0","0","50527","50527","50527","0.24668769545145372","0.11094043997192726","0.4420787110400755","60527.2","60526","60528","0.5933376763989422","0.43504023103859046","0.7360398602355185","60527.2","60526","60528"
"40251","0","0","0","50780","50780","50780","0.2371280382633826","0.09882257495326854","0.38810618659726515","60780.2","60779","60781","0.601582863671385","0.5172823808114668","0.7364692739600052","60780.2","60779","60781"
"40501","0","0","0","51033","51033","51033","0.2347142576435408","0.11615793640727479","0.3279320299198532","61033.2","61032","61034","0.4693703987441761","0.1369134531282539","0.750159575598632","61033.2","61032","61034"
"40751","0","0","0","51286","51286","51286","0.2601097759302402","0.1198124281723391","0.3580300510099549","61286.2","61285","61287","0.5334063325094274","0.39172170142783225","0.6271062218580983","61286.2","61285","61287"
"41001","0","0","0","51539","51539","51539","0.21412134603435037","0.1588640956509378","0.3666133648078894","61539.2","61538","61540","0.5126439921244255","0.32669807267201156","0.6226293473266871","61539.2","61538","61540"
"41251","0","0","0","51792","51792","51792","0.250994901858618","0.1122717081809856","0.39282200249985977","61792.2","61791","61793","0.5798972028532665","0.4194685618080031","0.7325375801978661","61792.2","61791","61793"
"41501","0","0","0","52045","52045","52045","0.28735172814648335","0.10754435006728018","0.39924833723675296","62045.2","62044","62046","0.547189722030723","0.10717018345433191","0.7175211782306501","62045.2","62044","62046"
"41751","0","0","0","52298","52298","52298","0.23985032490426944","0.12539690632606104","0.4071941289142891","62298.2","62297","62299","0.5534942603925578","0.29855938637044044","0.7802301852977225","62298.2","62297","62299"
"42001","0","0","0","52551","52551","52551","0.23067560280260188","0.1405555019553413","0.3353492407733317","62551.2","62550","62552","0.4956497857394391","0.27652908984836677","0.7319703123723741","62551.2","62550","62552"
"42251","0","0","0","52804","52804","52804","0.24513714717106402","0.1442710541996648","0.3774722478878841","62804.2","62803","62805","0.5577974826122123","0.42188411762323524","0.7501241022228518","62804.2","62803","62805"
"42501","0","0","0","53057","53057","53057","0.27686226050309176","0.18010388325243104","0.3654582695284744","63057.2","63056","63058","0.5172508608078432","0.2949440922662959","0.7161072018706302","63057.2","63056","63058"
"42751","0","0","0","53310","53310","53310","0.2487668587687751","0.10784544516197625","0.3809693677382052","63310.2","63309","63311","0.5367265282371512","0.36144064014376487","0.6805181175525447","63310.2","63309","63311"
"43001","0","0","0","53563","53563","53563","0.24771454850273122","0.17561585330022847","0.3259273380308715","63563.2","63562","63564","0.5339633060213977","0.4092425184001131","0.6289075926404193","63563.2","63562","63564"
"43251","0","0","0","53816","53816","53816","0.21561923767697633","0.11022092298862252","0.32602019262361953","63816.2","63815","63817","0.5593456032494588","0.43965205742204494","0.6477862677978191","63816.2","63815","63817"
"43501","0","0","0","54069","54069","54069","0.20147877756382374","0.11648504297356414","0.28823793760408944","64069.2","64068","64070","0.5181758494107579","0.21934052056037348","0.6959462138101769","64069.2","64068","64070"
"43751","0","0","0","54322","54322","54322","0.2171882917224718","0.12173050242838568","0.37317532769330763","64322.2","64321","64323","0.5818367159078949","0.32504479289889704","0.7604350760489209","64322.2","64321","64323"
"44001","0","0","0","54575","54575","54575","0.2545040838898424","0.14971266422896223","0.4770710817440075","64575.2","64574","64576","0.5795517838434032","0.38303954585855327","0.7782311828488236","64575.2","64574","64576"
"44251","0","0","0","54828","54828","54828","0.24295607394366123","0.14934291037508846","0.34944505545318555","64828.2","64827","64829","0.5970162360814407","0.4653983808354809","0.7720018644494443","64828.2","64827","64829"
"44501","0","0","0","55081","55081","55081","0.2336588637182259","0.10218539797093931","0.39608032842133745","65081.2","65080","65082","0.49881036717014904","0.3345373302013327","0.7215859150349709","65081.2","65080","65082"
"44751","0","0","0","55334","55334","55334","0.24577826262648766","0.05530771179066681","0.42770242643011","65334.2","65333","65335","0.603298024608629","0.37934573186202686","0.7594017458960169","65334.2","65333","65335"
"45001","0","0","0","55587","55587","55587","0.22031560703052827","0.11931143402571218","0.37043201723548974","65587.2","65586","65588","0.4425728450198805","0.19979273022429744","0.705803257571554","65587.2","65586","65588"
"45251","0","0","0","55840","55840","55840","0.26367715600773745","0.11093460276567571","0.5000617582913379","65840.2","65839","65841","0.5450946853183796","0.2727126170820967","0.6599843080058793","65840.2","65839","65841"
"45501","0","0","0","56093","56093","56093","0.23758004550608236","0.13512013818024368","0.31344375959510873","66093.2","66092","66094","0.5165094694249918","0.20505846195765853","0.6248932534261776","66093.2","66092","66094"
"45751","0","0","0","56346","56346","56346","0.22210038390965736","0.12963356368753615","0.37878868041951935","66346.2","66345","66347","0.5375951979233066","0.27657129010593334","0.6780059899685323","66346.2","66345","66347"
"46001","0","0","0","56599","56599","56599","0.23402072664767215","0.12956380221975988","0.4060929620864295","66599.2","66598","66600","0.5474632856044306","0.3744067397961253","0.7366589100855545","66599.2","66598","66600"
"46251","0","0","0","56852","56852","56852","0.22798814748431911","0.1539276584533386","0.3144513536308868","66852.2","66851","66853","0.47189686510761647","0.11392901690332195","0.7053099226872765","66852.2","66851","66853"
"46501","0","0","0","57105","57105","57105","0.23636656611056805","0.10274072479430622","0.37267932269165666","67105.2","67104","67106","0.5366795936541715","0.2601395970219489","0.6788157116251569","67105.2","67104","67106"
"46751","0","0","0","57358","57358","57358","0.2352377156565788","0.14234574606789008","0.44248222585606845","67358.2","67357","67359","0.5506680853662489","0.32931315549754114","0.6566141396212114","67358.2","67357","67359"
"47001","0","0","0","57611","57611","57611","0.2381005179050862","0.10192179820036736","0.31174810535213215","67611.2","67610","67612","0.5593331069972233","0.4282729308396288","0.7210605524269244","67611.2","67610","67612"
"47251","0","0","0","57864","57864","57864","0.21624889848434684","0.15083409966219824","0.3232382607937833","67864.2","67863","67865","0.5340840622143512","0.18623673145935177","0.7035529903545975","67864.2","67863","67865"
"47501","0","0","0","58117","58117","58117","0.2522098948153666","0.15199440176348955","0.4157454977132768","68117.2","68116","68118","0.5519968886339504","0.23291353174542828","0.6554502718106914","68117.2","68116","68118"
"47751","0","0","0","58370","58370","58370","0.22674052053769636","0.15009766165725263","0.32071955947647696","68370.2","68369","68371","0.5795078331354899","0.25084966984217705","0.7913252271764866","68370.2","68369","68371"
"48001","0","0","0","58623","58623","58623","0.21886494877634602","0.12886648788204472","0.3356978685703395","68623.2","68622","68624","0.5239792831036744","0.3856056233271065","0.6335314381354351","68623.2","68622","68624"
"48251","0","0","0","58876","58876","58876","0.2638976838382457","0.10777973200656954","0.3708836608822923","68876.2","68875","68877","0.540115692998179","0.30996637916307446","0.7654902537629488","68876.2","68875","68877"
"48501","0","0","0","59129","59129","59129","0.19684421493979382","0.11143574327191337","0.32505829342249914","69129.2","69128","69130","0.5675552660241381","0.3174988155548895","0.737835397777902","69129.2","69128","69130"
"48751","0","0","0","59382","59382","59382","0.25079167282231274","0.16011280676515802","0.30487987724083626","69382.2","69381","69383","0.5243652995763095","0.3490259793326434","0.617073536136614","69382.2","69381","69383"
"49001","0","0","0","59635","59635","59635","0.22662301180196973","0.12136566236747075","0.36698884769251083","69635.2","69634","69636","0.5592649487634928","0.32135465938446384","0.6750366914921728","69635.2","69634","69636"
"49251","0","0","0","59888","59888","59888","0.21533241042518095","0.12372950905765316","0.35850734041101423","69888.2","69887","69889","0.5545333357949639","0.2599780021495955","0.7454747122564631","69888.2","69887","69889"
"49501","0","0","0","60141","60141","60141","0.24149097986767792","0.1610154661989943","0.33335404010312536","70141.2","70140","70142","0.5940334445007939","0.49200587951122515","0.7235224588156145","70141.2","70140","70142"
"49751","0","0","0","60394","60394","60394","0.27502784011196624","0.16189422425320169","0.3835780340518529","70394.2","70393","70395","0.5989735085310477","0.5568679377874638","0.6980004968951519","70394.2","70393","70395"
"50001","0","0","0","60647","60647","60647","0.26942923980189304","0.17916631130966562","0.41513272678395585","70647.2","70646","70648","0.5168557433971791","0.30508341054877103","0.7458412108408208","70647.2","70646","70648"
"50251","0","0","0","60900","60900","60900","0.2436372527320872","0.13711050724133708","0.3552655708904116","70900.2","70899","70901","0.5705031622439388","0.2577183631454697","0.7189655585903991","70900.2","70899","70901"
"50501","0","0","0","61153","61153","61153","0.23009886691165188","0.15021736488510984","0.3024122416381028","71153.2","71152","71154","0.5770631871932681","0.3404779731153995","0.7073657397226324","71153.2","71152","71154"
"50751","0","0","0","61406","61406","61406","0.2437666540369746","0.14127672755344317","0.35956643481804734","71406.2","71405","71407","0.546977823525381","0.32583520775186986","0.7719290031131705","71406.2","71405","71407"
"51001","0","0","0","61659","61659","61659","0.2521867103579313","0.1037725892509331","0.39612587004210953","71659.2","71658","71660","0.49475790491828275","0.20327634430689448","0.7528393609958155","71659.2","71658","71660"
"51251","0","0","0","61912","61912","61912","0.21490831171085295","0.13456503845773796","0.3856682493828011","71912.2","71911","71913","0.5169982104026075","0.20961196997233528","0.6998486246945366","71912.2","71911","71913"
"51501","0","0","0","62165","62165","62165","0.2509848251885112","0.12044379459448626","0.4952264347391676","72165.2","72164","72166","0.5591718193993207","0.3764129161343043","0.69940304056825","72165.2","72164","72166"
"51751","0","0","0","62418","62418","62418","0.23698313200638527","0.1799494768462539","0.31293500249909195","72418.2","72417","72419","0.5722432033311791","0.2376684521053969","0.7537290607050158","72418.2","72417","72419"
"52001","0","0","0","62671","62671","62671","0.24763069256481113","0.11670717342507637","0.4124042290335219","72671.2","72670","72672","0.5578953698186099","0.3684139871956308","0.7446601392569636","72671.2","72670","72672"
"52251","0","0","0","62924","62924","62924","0.2325778298950624","0.15111916683122517","0.31376728212631855","72924.2","72923","72925","0.5461586468312036","0.2856413760406582","0.7686147144746629","72924.2","72923","72925"
"52501","0","0","0","63177","63177","63177","0.2530592617572202","0.10915762999723466","0.3856715769149728","73177.2","73176","73178","0.587958380105545","0.41052690052024865","0.820124697512355","73177.2","73176","73178"
"52751","0","0","0","63430","63430","63430","0.18426808095613537","0.044805183833189086","0.3177145481411358","73430.2","73429","73431","0.5467065167683047","0.3336057896362555","0.6927666343584917","73430.2","73429","73431"
"53001","0","0","0","63683","63683","63683","0.23999871369026837","0.14676217374150238","0.4059792949919361","73683.2","73682","73684","0.5173114444053988","0.21549715578475676","0.7639305684755922","73683.2","73682","73684"
"53251","0","0","0","63936","63936","63936","0.303995202009676","0.19851295342778527","0.4551527348171131","73936.2","73935","73937","0.5978866314533255","0.37225592855243683","0.7295057928947425","73936.2","73935","73937"
"53501","0","0","0","64189","64189","64189","0.24579859439956248","0.17095046234368946","0.3331632684314424","74189.2","74188","74190","0.5874596188237315","0.4435911152078912","0.7650205959703568","74189.2","74188","74190"
"53751","0","0","0","64442","64442","64442","0.22737868370476075","0.15369680676302563","0.3255918308258855","74442.2","74441","74443","0.5402204161387323","0.23858427483971276","0.698547388205822","74442.2","74441","74443"
"54001","0","0","0","64695","64695","64695","0.20373621341350642","0.12644210105517478","0.32132131279515974","74695.2","74694","74696","0.5685045610009428","0.5130603411763849","0.6066596955599108","74695.2","74694","74696"
"54251","0","0","0","64948","64948","64948","0.1966082744675585","0.11119282894667523","0.34152458908305805","74948.2","74947","74949","0.4988822723891368","0.2655286502717992","0.7138116311529135","74948.2","74947","74949"
"54501","0","0","0","65201","65201","65201","0.27215266779704983","0.185643645593811","0.39818299677319635","75201.2","75200","75202","0.5539833771415104","0.28514027351171467","0.7881549991465799","75201.2","75200","75202"
"54751","0","0","0","65454","65454","65454","0.2234866100082078","0.11908975878296994","0.3432744658826853","75454.2","75453","75455","0.5926463973505133","0.3952242433698159","0.7479077494800581","75454.2","75453","75455"
"55001","0","0","0","65707","65707","65707","0.2525386049391237","0.1437226689593371","0.3326509594313552","75707.2","75706","75708","0.592690062191205","0.30094511817171465","0.7644521971608074","75707.2","75706","75708"
"55251","0","0","0","65960","65960","65960","0.23602451678263248","0.1434966727421622","0.36045467427155786","75960.2","75959","75961","0.5418088657602256","0.24702718585851113","0.7639275453376235","75960.2","75959","75961"
"55501","0","0","0","66213","66213","66213","0.24244873646108817","0.17674527305404258","0.3049030407774816","76213.2","76212","76214","0.5673132766187838","0.40162862534467364","0.6802232528557564","76213.2","76212","76214"
"55751","0","0","0","66466","66466","66466","0.2431632308421768","0.14407292016550916","0.34505778948282495","76466.2","76465","76467","0.5128059296684505","0.27399596006196414","0.7833542599837588","76466.2","76465","76467"
"56001","0","0","0","66719","66719","66719","0.2150030115648401","0.11092187950936508","0.28203199414728014","76719.2","76718","76720","0.574391185031089","0.3802651837326624","0.8102367057413632","76719.2","76718","76720"
"56251","0","0","0","66972","66972","66972","0.21807653035859467","0.11966388562423377","0.31117441334449725","76972.2","76971","76973","0.5462137530834041","0.23173801408105832","0.6977491311814431","76972.2","76971","76973"
"56501","0","0","0","67225","67225","67225","0.23001434336700313","0.14530045967110086","0.3715719342938786","77225.2","77224","77226","0.5640352080426255","0.33116561156445745","0.8036497294739393","77225.2","77224","77226"
"56751","0","0","0","67478","67478","67478","0.2158935832905164","0.14508122394072234","0.31200131140019405","77478.2","77477","77479","0.5488753393643954","0.3892236205850675","0.6545763432242427","77478.2","77477","77479"
"57001","0","0","0","67731","67731","67731","0.23936238435536064","0.13064624821606802","0.32086677052803664","77731.2","77730","77732","0.5802976020604292","0.4875038129144474","0.6808343000797985","77731.2","77730","77732"
"57251","0","0","0","67984","67984","67984","0.21933899089685643","0.14117937458134383","0.3055159399130117","77984.2","77983","77985","0.53670400588968","0.31438609529504224","0.7256723503284833","77984.2","77983","77985"
"57501","0","0","0","68237","68237","68237","0.25221782607134485","0.10796567343666164","0.4007611875701412","78237.2","78236","78238","0.5951549341788451","0.38371486235352115","0.7841871450570694","78237.2","78236","78238"
"57751","0","0","0","68490","68490","68490","0.2804491303130343","0.1734356238209634","0.3760087990696673","78490.2","78489","78491","0.499914931658931","0.3625748277315589","0.6015793486363903","78490.2","78489","78491"
"58001","0","0","0","68743","68743","68743","0.25696607171908414","0.18117006093056534","0.31547894494298273","78743.2","78742","78744","0.5805790893701126","0.42294980911305347","0.7057182209261196","78743.2","78742","78744"
"58251","0","0","0","68996","68996","68996","0.23656309987945892","0.16873788397085226","0.3271048369766345","78996.2","78995","78997","0.5714993681495801","0.3047268947210607","0.7354978319860591","78996.2","78995","78997"
"58501","0","0","0","69249","69249","69249","0.27389963174585963","0.13462348023456203","0.3579974151662332","79249.2","79248","79250","0.5484495280968846","0.3009498728530803","0.6984512634793597","79249.2","79248","79250"
"58751","0","0","0","69502","69502","69502","0.24907549992420303","0.12297663224042162","0.3948690617613064","79502.2","79501","79503","0.5646595725436102","0.2795185024867846","0.7145842707044752","79502.2","79501","79503"
"59001","0","0","0","69755","69755","69755","0.22096770145744374","0.139211795698955","0.3448901104606467","79755.2","79754","79756","0.57250945928297","0.3257432093381279","0.7715658847980029","79755.2","79754","79756"
"59251","0","0","0","70008","70008","70008","0.2784665206361539","0.15957855662982268","0.41414776152527555","80008.2","80007","80009","0.5799462041783582","0.327684704732987","0.7448498888905876","80008.2","80007","80009"
"59501","0","0","0","70261","70261","70261","0.23809671613893527","0.10894417568240707","0.38598441176812454","80261.2","80260","80262","0.5962040379459914","0.431531246394513","0.7529236370999796","80261.2","80260","80262"
"59751","0","0","0","70514","70514","70514","0.239325552887459","0.08579639831506422","0.4152054159222516","80514.2","80513","80515","0.5790422266634805","0.34607091015796027","0.7882315928036399","80514.2","80513","80515"
"60001","0","0","0","70767","70767","70767","0.22755692486533005","0.11993867654907989","0.31994830555813636","80767.2","80766","80768","0.5333697602859118","0.3984066768214179","0.6768237796919603","80767.2","80766","80768"
"60251","0","0","0","71020","71020","71020","0.271775241042527","0.12112465438057755","0.38983202899164027","81020.2","81019","81021","0.5025322861376853","0.29057144383466754","0.785681007160339","81020.2","81019","81021"
"60501","0","0","0","71273","71273","71273","0.18188257800515856","0.10880238375869251","0.3077787420336822","81273.2","81272","81274","0.480044634051776","0.2525796387492397","0.659426010484405","81273.2","81272","81274"
"60751","0","0","0","71526","71526","71526","0.24875061247966665","0.15998979540280606","0.35896045869461213","81526.2","81525","81527","0.6158279105351365","0.4267780175104723","0.7998818584156281","81526.2","81525","81527"
"61001","0","0","0","71779","71779","71779","0.20793095451070148","0.10410089651763257","0.32883761028256586","81779.2","81778","81780","0.4746877669801825","0.24813246475101","0.6847186182035631","81779.2","81778","81780"
"61251","0","0","0","72032","72032","72032","0.2092190072493821","0.1438963877948541","0.28477824507576327","82032.2","82031","82033","0.5230667495480338","0.37340144058123415","0.6993837756087382","82032.2","82031","82033"
"61501","0","0","0","72285","72285","72285","0.23879876697802677","0.15715940394295988","0.294803990562671","82285.2","82284","82286","0.525941854463069","0.26466601455715455","0.7904385000602392","82285.2","82284","82286"
"61751","0","0","0","72538","72538","72538","0.22879680175866463","0.12271720844922651","0.3910735703266018","82538.2","82537","82539","0.5619954829049763","0.36789659615289183","0.7486092454154075","82538.2","82537","82539"
