"stage2/step","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_spearman","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"24751","0.47643630152470645","0.3298841482154516","0.5997248755827799","35094","35094","35094","0.737318751686062","0.465489739670621","0.8069795096349685","45095","45095","45095","0.8009380923450117","0.7643946685359815","0.8141356202320914","45095","45095","45095"
"25001","0.44610465583512704","0.2594021499409055","0.617207691567279","35347","35347","35347","0.7380156617695888","0.4595970559760623","0.8057137772152044","45348","45348","45348","0.802130837364716","0.7693108135479007","0.8153823564588522","45348","45348","45348"
"25251","0.48317143514249505","0.3689361164421774","0.6180744948883099","35600","35600","35600","0.7369939946635113","0.4562999711141809","0.8066678334950991","45601","45601","45601","0.8015569741167209","0.7708167799106364","0.8159220707508487","45601","45601","45601"
"25501","0.44269288662273854","0.2673199369933586","0.6323146374713732","35853","35853","35853","0.7390203323414208","0.47532947999211156","0.8085406397498573","45854","45854","45854","0.8018455280451835","0.7670702235272217","0.8161737536253942","45854","45854","45854"
"25751","0.4720867743370694","0.22607439494068146","0.671851286960144","36106","36106","36106","0.7377360518810075","0.4590850086732699","0.8090518945176114","46107","46107","46107","0.8017708436640069","0.7722336738700273","0.8158788194410183","46107","46107","46107"
"26001","0.5034123595629922","0.2988096457782847","0.6336732656024767","36359","36359","36359","0.7399141693282564","0.4826787304171723","0.80928054190453","46360","46360","46360","0.8021578733219652","0.7746937799274393","0.8193727333562459","46360","46360","46360"
"26251","0.4746723717216538","0.3234804020866496","0.6143535527364246","36612","36612","36612","0.7380950291887416","0.4698412140259469","0.8075645751682045","46613","46613","46613","0.8023123489787963","0.7771059756034657","0.8176668415118215","46613","46613","46613"
"26501","0.4785829992923924","0.33545809322221715","0.6082065569837348","36865","36865","36865","0.73822661608844","0.45729231050280594","0.8092853801936717","46866","46866","46866","0.8020265513400311","0.7798400829067598","0.8149955225039074","46866","46866","46866"
"26751","0.4868631417155765","0.29826283545522486","0.5706068890051064","37118","37118","37118","0.7394102845179932","0.47351794249149576","0.8074591352828139","47119","47119","47119","0.8027081912831427","0.7808712950475628","0.8172474254827137","47119","47119","47119"
"27001","0.479443468751975","0.4169806780594549","0.5631239735640761","37371","37371","37371","0.7411664876871062","0.4716998889053233","0.809415573673571","47372","47372","47372","0.8029853063647063","0.7833453285566443","0.8153191524777427","47372","47372","47372"
"27251","0.5165294725760354","0.35885101603497166","0.6752716900594137","37624","37624","37624","0.7394835811296001","0.4695761355075902","0.8107113381338368","47625","47625","47625","0.8020604083961592","0.7782573380510819","0.8158817186992113","47625","47625","47625"
"27501","0.46654546743839687","0.2886043492353689","0.6335404376567109","37877","37877","37877","0.7388683379503659","0.4685192255429403","0.8089550956589865","47878","47878","47878","0.8031078644317547","0.783377195480296","0.8153819211399678","47878","47878","47878"
"27751","0.4793594944614668","0.21750955192490506","0.6206609113923695","38130","38130","38130","0.7411131846677596","0.47807911684487675","0.8080044677501824","48131","48131","48131","0.8030039130252812","0.7841734976150759","0.8170353175037722","48131","48131","48131"
"28001","0.5186514962476346","0.31039182108968094","0.6258078019084441","38383","38383","38383","0.7417112608534949","0.4807306755648509","0.8108551407022079","48384","48384","48384","0.8027033605761937","0.7822888987303406","0.8188465984491323","48384","48384","48384"
"28251","0.5056321889217339","0.39120673067125256","0.6559867757123231","38636","38636","38636","0.7426259545157856","0.48432016434989045","0.8110770287523469","48637","48637","48637","0.8034396953605691","0.7845029040281876","0.8145222664646776","48637","48637","48637"
"28501","0.4597155673440304","0.23658928151910177","0.6295485370747287","38889","38889","38889","0.7391650456588079","0.4703574260119397","0.808292063745016","48890","48890","48890","0.8033853794067326","0.7838481589858688","0.8167351222230136","48890","48890","48890"
"28751","0.47845473395041066","0.35104810938774694","0.6069380977195024","39142","39142","39142","0.7397479893666885","0.48275392734069406","0.8085526380285466","49143","49143","49143","0.8033905626384596","0.7837223140954565","0.8153172879765265","49143","49143","49143"
"29001","0.46555024971255765","0.20288311318061533","0.6351552128014047","39395","39395","39395","0.739440398147462","0.48001049394593354","0.8108780408827796","49396","49396","49396","0.8030781573076862","0.7833003613468792","0.816003600921113","49396","49396","49396"
"29251","0.4740961897582684","0.36842997859318277","0.5711251857854363","39648","39648","39648","0.740215625200901","0.4879804645719243","0.8112299162540761","49649","49649","49649","0.8030051233024482","0.7842664044186206","0.8157074373118286","49649","49649","49649"
"29501","0.4739067687152354","0.22959739989012487","0.6206647188305069","39901","39901","39901","0.7405251801721277","0.49091670506256174","0.8100821592164625","49902","49902","49902","0.8030892863232783","0.7825467220988349","0.8156600667559619","49902","49902","49902"
"29751","0.46636352613012644","0.2521254474710282","0.6265612190051747","40154","40154","40154","0.7395032833343959","0.4778284304113884","0.8089086474569408","50155","50155","50155","0.8043456379832523","0.7833358499585064","0.816332778083802","50155","50155","50155"
"30001","0.4962851794943906","0.3446554241107185","0.6228060207764168","40407","40407","40407","0.7400504258986926","0.48615071272298976","0.8091248923935875","50408","50408","50408","0.8034668799159931","0.784510903157141","0.8138056565982579","50408","50408","50408"
"30251","0.45796896606319004","0.2015606969542413","0.6097726932222539","40660","40660","40660","0.7412172184223401","0.48426722190933574","0.8098913860259697","50661","50661","50661","0.8039517858008216","0.7823112147375341","0.815278943624404","50661","50661","50661"
"30501","0.44865045547821686","0.2487675017518942","0.6024005530690537","40913","40913","40913","0.7416606755438434","0.48572981749414906","0.8083527082076559","50914","50914","50914","0.8034766944790899","0.7814804151260711","0.8150153853705037","50914","50914","50914"
"30751","0.4804208445129505","0.2015587176738508","0.6373773630568492","41166","41166","41166","0.7409239166477093","0.4847225713209153","0.8119967453471642","51167","51167","51167","0.8034692380201724","0.7807727076684551","0.8154105100117534","51167","51167","51167"
"31001","0.4863634315927115","0.1573132795222546","0.6103320660417565","41419","41419","41419","0.7408858417946788","0.4858348845086131","0.8097428797038485","51420","51420","51420","0.8048825843928441","0.7828601141772508","0.8162241217162306","51420","51420","51420"
"31251","0.45431608363865017","0.19091495351200885","0.5931617160091591","41672","41672","41672","0.7413852510613009","0.4876677027431095","0.8101061656548856","51673","51673","51673","0.8044661284648582","0.7849990495303291","0.8169657708686354","51673","51673","51673"
"31501","0.473548678751279","0.2526074679035722","0.6257935173038041","41925","41925","41925","0.7411640877748906","0.48677302240508996","0.8086775902694875","51926","51926","51926","0.8040775790468965","0.7834003046335442","0.8138362983269465","51926","51926","51926"
"31751","0.48390739726015736","0.33856358803024444","0.5998002800362379","42178","42178","42178","0.741561951399836","0.48634389276236334","0.8102800681535526","52179","52179","52179","0.8050442787539923","0.7872192619230942","0.8163533352492104","52179","52179","52179"
"32001","0.4718628524428096","0.20086724419423888","0.5876518970918246","42431","42431","42431","0.7403356914205348","0.48120416672936983","0.8077667120355608","52432","52432","52432","0.805069661777971","0.7868899256922623","0.8172289144387306","52432","52432","52432"
"32251","0.4741172711413138","0.27572881070434924","0.5737824079698327","42684","42684","42684","0.7406283644451128","0.4940641739675162","0.8083336145988573","52685","52685","52685","0.8034198495575122","0.7827241577119194","0.8135967609810001","52685","52685","52685"
"32501","0.44765175921211525","0.21568415060496982","0.5977184184328089","42937","42937","42937","0.741296808246322","0.4911509612847908","0.8078889655843012","52938","52938","52938","0.804249594337532","0.7867856467904608","0.8174492662928138","52938","52938","52938"
"32751","0.4902624036725186","0.2855362054541673","0.6051612523271919","43190","43190","43190","0.7409065839095434","0.4836027804004083","0.8073244555520392","53191","53191","53191","0.8053696172170437","0.7873825309269367","0.8179860400792767","53191","53191","53191"
"33001","0.4486008215460652","0.1535538223102322","0.5527510929293082","43443","43443","43443","0.741018721152812","0.49583875531962945","0.8076321820370594","53444","53444","53444","0.8043894598337118","0.7837667234687035","0.815399748893773","53444","53444","53444"
"33251","0.4487187003700662","0.18471630273187664","0.5409143450371606","43696","43696","43696","0.7399659488401055","0.4910003717939289","0.8075108293194514","53697","53697","53697","0.8042980659564998","0.7832561245170183","0.8163225139357896","53697","53697","53697"
"33501","0.48225767660538904","0.241418851102947","0.5900802666707845","43949","43949","43949","0.740643346666057","0.4908360868960227","0.8071024767137418","53950","53950","53950","0.8043488792492482","0.7861964436757369","0.814102336590005","53950","53950","53950"
"33751","0.48498414179868315","0.3298735974757527","0.5687777257392205","44202","44202","44202","0.7395785053133616","0.49538179380979824","0.8054567948639204","54203","54203","54203","0.8049315681651225","0.7840620150857786","0.8162245175228852","54203","54203","54203"
"34001","0.45759322063233326","0.1287193815222162","0.5731308853660095","44455","44455","44455","0.7400321036559854","0.4944359158500853","0.8078921737903838","54456","54456","54456","0.8046296919134841","0.784302936069439","0.81537869031599","54456","54456","54456"
"34251","0.4519696158409581","0.2444134360540745","0.5415210259136415","44708","44708","44708","0.7394204732952621","0.49019692093443945","0.8052391094486874","54709","54709","54709","0.8048395125543154","0.7842365732973651","0.8168917025299308","54709","54709","54709"
"34501","0.45002309472201996","0.19937600569475009","0.6009664277059185","44961","44961","44961","0.7389619363932722","0.4905625905865108","0.8024089628832828","54962","54962","54962","0.804359882729434","0.784630330254417","0.8158744919366056","54962","54962","54962"
"34751","0.49304353878852136","0.1424018027165457","0.6238727128427862","45214","45214","45214","0.7383726470702382","0.4937454645369976","0.8025420745103146","55215","55215","55215","0.8051236929013182","0.7832419943532107","0.8170898464999007","55215","55215","55215"
"35001","0.4977432166208414","0.2786259186692186","0.602092025909431","45467","45467","45467","0.738481301499553","0.49658933657978926","0.8003278795401408","55468","55468","55468","0.8049842658747315","0.7842818787225387","0.8167680972339548","55468","55468","55468"
"35251","0.5207044721251249","0.3123366399762909","0.6524689259564771","45720","45720","45720","0.7387849890620066","0.5016155349329616","0.8038825770224539","55721","55721","55721","0.8042994046928434","0.7829410113414809","0.814824511835519","55721","55721","55721"
"35501","0.4115344837579998","0.13209731643488104","0.5534865482214179","45973","45973","45973","0.7388575054911966","0.5020364905741377","0.7996262427095778","55974","55974","55974","0.8051427057838968","0.7845661224526971","0.8173785725094861","55974","55974","55974"
"35751","0.45138514017956854","0.18616624633856768","0.5727684492091504","46226","46226","46226","0.7363951378109823","0.4940611854267309","0.798499219107161","56227","56227","56227","0.8049714057740592","0.7816913205509796","0.8173769747506333","56227","56227","56227"
"36001","0.4751383737926604","0.23627695646804234","0.6223922736581992","46479","46479","46479","0.736157600689816","0.49852258993478005","0.7983110012231021","56480","56480","56480","0.8050008781065573","0.7830472678688832","0.8156272065031672","56480","56480","56480"
"36251","0.45009560162562784","0.3185992746675525","0.5471174341348651","46732","46732","46732","0.7353009411746688","0.49565985350154307","0.7949894997856418","56733","56733","56733","0.804588897942879","0.781904041508953","0.8159369282925132","56733","56733","56733"
"36501","0.4594573359084121","0.21452386253771352","0.574607533867524","46985","46985","46985","0.7321818569587575","0.5058362595381882","0.7959323440254918","56986","56986","56986","0.8047909263386217","0.7828586203681102","0.8153717366104124","56986","56986","56986"
"36751","0.4878329068139","0.1821946359666865","0.6236544703750164","47238","47238","47238","0.7312138490046016","0.4975444011407615","0.7941057397344772","57239","57239","57239","0.8050985176825481","0.7829780700967786","0.8153774317100014","57239","57239","57239"
"37001","0.4602067296955292","0.398558475320941","0.5731954430109187","47491","47491","47491","0.7311370664829375","0.49817640359567156","0.7924050963787579","57492","57492","57492","0.8053061391897021","0.783810584039143","0.8176392908472693","57492","57492","57492"
"37251","0.4632423771371636","0.23587881412174064","0.603081683603509","47744","47744","47744","0.7303444674486179","0.5058003979815398","0.7891367065314325","57745","57745","57745","0.8039008023462895","0.7817803599032166","0.8146701352368172","57745","57745","57745"
"37501","0.45715260619297676","0.16479659155664664","0.6314561195087797","47997","47997","47997","0.7310528432108312","0.49964146390615705","0.7890357108371449","57998","57998","57998","0.8046931387678746","0.7827825374963421","0.8172268947528623","57998","57998","57998"
"37751","0.46608231887754037","0.23453027497784704","0.5865407982718559","48250","48250","48250","0.7300493625346081","0.49837367674667926","0.7838821205103675","58251","58251","58251","0.8046823683909767","0.7803916409926531","0.8164322807883408","58251","58251","58251"
"38001","0.46399941336981154","0.24957815131034297","0.5764521595974688","48503","48503","48503","0.7294776873683425","0.49435945951358656","0.7865201227234868","58504","58504","58504","0.8049412386894685","0.7841486963868634","0.8164967333594094","58504","58504","58504"
"38251","0.4636425692560227","0.20247303710647122","0.5819422992046338","48756","48756","48756","0.7297930754806949","0.5029022639002264","0.7813565569825413","58757","58757","58757","0.8051730366295434","0.7849292676711057","0.8159085392605189","58757","58757","58757"
"38501","0.44088187263847456","0.2555620566706185","0.584243825398094","49009","49009","49009","0.730350325529409","0.5061955726345971","0.7817190585365014","59010","59010","59010","0.8050338630059877","0.7845684353726213","0.8154282890774157","59010","59010","59010"
"38751","0.4787824889876785","0.22864054304299528","0.6391852330315082","49262","49262","49262","0.7315416527135874","0.5188800508841551","0.7793163500988595","59263","59263","59263","0.8054297846284577","0.7851223152307432","0.8176590164359326","59263","59263","59263"
"39001","0.4531243514441245","0.16276242078496891","0.5911833176646245","49515","49515","49515","0.7284507016090025","0.5004736611649897","0.7785870811695385","59516","59516","59516","0.8039743774287615","0.7853883063762727","0.8157511546609596","59516","59516","59516"
"39251","0.4611465831099113","0.2779860809539536","0.5935700983049771","49768","49768","49768","0.7294343179887537","0.5082712632318951","0.775246811228826","59769","59769","59769","0.8047006903558194","0.7828253762292863","0.8179137765306143","59769","59769","59769"
"39501","0.46738085232189414","0.270169872670563","0.6011191209390017","50021","50021","50021","0.7284817860120713","0.5102152966897401","0.7778889331756401","60022","60022","60022","0.8039692438877075","0.7812369391017709","0.8158510211766977","60022","60022","60022"
"39751","0.4302093744234545","0.1909832557383069","0.5834623753059412","50274","50274","50274","0.7283040585715668","0.5018079507650627","0.7789754246086233","60275","60275","60275","0.80476515897384","0.7830608242787508","0.8153770316198368","60275","60275","60275"
"40001","0.4630668095359285","0.10733470330753563","0.626611385085063","50527","50527","50527","0.7279060189304027","0.5046459683687242","0.7798433411558935","60528","60528","60528","0.8049621593932542","0.7852444879738466","0.8170892893528338","60528","60528","60528"
"40251","0.44092318098897687","0.24254321198082415","0.608501550196006","50780","50780","50780","0.7265892617316297","0.5032656029106803","0.7800939341326593","60781","60781","60781","0.8045313298926915","0.7829480681050046","0.8154179017166033","60781","60781","60781"
"40501","0.4684590038477195","0.1875581128440338","0.5777329365125005","51033","51033","51033","0.7275392006283221","0.5181574195430535","0.7807679164525746","61034","61034","61034","0.8042925743815227","0.783727241015825","0.8156906883567999","61034","61034","61034"
"40751","0.45672587249719143","0.2587054579742098","0.5746479889822557","51286","51286","51286","0.7269764552654517","0.511285381337642","0.7809258404154562","61287","61287","61287","0.8049463579509941","0.786278702835407","0.8146647730195342","61287","61287","61287"
"41001","0.422466308445304","0.25145079036370327","0.5837666477846117","51539","51539","51539","0.7246639098727032","0.5047070478020088","0.7798106964301579","61540","61540","61540","0.8044315748919091","0.7792384792223399","0.8164546903826121","61540","61540","61540"
"41251","0.4768831704223448","0.19219339679732003","0.6141639285739849","51792","51792","51792","0.7251166010113989","0.5081461601816962","0.7763471260313762","61793","61793","61793","0.8055337402524373","0.7863850555661416","0.8157696866613721","61793","61793","61793"
"41501","0.4634261792893949","0.1982063280705525","0.6335395679790753","52045","52045","52045","0.7234692555248528","0.507890143560611","0.7753666561362436","62046","62046","62046","0.804272010550136","0.782835363088949","0.8167056727787432","62046","62046","62046"
"41751","0.47919873218026166","0.23397740073871623","0.6164724431410443","52298","52298","52298","0.7231501619412122","0.5070979354831074","0.7771289552294122","62299","62299","62299","0.8040502527221891","0.7818511966020577","0.815860132632621","62299","62299","62299"
"42001","0.4636503654437109","0.2594680820293513","0.6309380971846842","52551","52551","52551","0.7226805567194793","0.5050599049836236","0.7801270469647829","62552","62552","62552","0.8044952205049849","0.7826485714331616","0.8169632209060437","62552","62552","62552"
"42251","0.4691202292061055","0.26366236771735124","0.5969113495787738","52804","52804","52804","0.7197391918456726","0.4971514402744209","0.7778008176825706","62805","62805","62805","0.8035793247041315","0.7802516646413573","0.8141821817930778","62805","62805","62805"
"42501","0.4841187598581911","0.3243987846704719","0.6204077363744446","53057","53057","53057","0.7218624745400348","0.5131524111397449","0.7779998800185061","63058","63058","63058","0.805234065487096","0.7810003151071401","0.815691792618801","63058","63058","63058"
"42751","0.48344334080564877","0.3247369832081095","0.6004243556958785","53310","53310","53310","0.7189284335319663","0.49974889700242003","0.7844879694968","63311","63311","63311","0.8053607850777567","0.7872091617406164","0.8148659639204111","63311","63311","63311"
"43001","0.46997533268908515","0.29560237979357695","0.6055234527913197","53563","53563","53563","0.7196212341659165","0.5073059452097719","0.7799286954945391","63564","63564","63564","0.8045348245175827","0.7822007344413539","0.8137997697701747","63564","63564","63564"
"43251","0.450059818145035","0.2144328971962197","0.5985855032488138","53816","53816","53816","0.7185313670493004","0.5097032192499587","0.7812309603971768","63817","63817","63817","0.8048284658828356","0.7846798024004277","0.8172217609343191","63817","63817","63817"
"43501","0.4754667907340445","0.1583897857921631","0.5754790035421279","54069","54069","54069","0.7181231593260234","0.5050165987581369","0.7832944855030756","64070","64070","64070","0.8049998343924974","0.7819578519972904","0.8147307396021777","64070","64070","64070"
"43751","0.43711482069814167","0.29119430419610187","0.6362543942855692","54322","54322","54322","0.7181468816553878","0.5131990614146846","0.7843207764666754","64323","64323","64323","0.8054306138297507","0.7880727409552629","0.8171724818650435","64323","64323","64323"
"44001","0.46426057762050527","0.1874933949939741","0.568374053449635","54575","54575","54575","0.715636927805976","0.5120691417999105","0.7780151950284071","64576","64576","64576","0.8042881064177421","0.7833439247558859","0.8179113403456139","64576","64576","64576"
"44251","0.4837197194007275","0.23743586785519155","0.5609020915394131","54828","54828","54828","0.7168615321155225","0.5146454051834112","0.7810564809002711","64829","64829","64829","0.8054226838122878","0.7858881422456286","0.8155492868864364","64829","64829","64829"
"44501","0.46261436289989744","0.22900424574396264","0.5982548850121954","55081","55081","55081","0.7154354437252936","0.5156257342750381","0.7834177788305451","65082","65082","65082","0.8049491689391368","0.7869931081224036","0.8166764287418741","65082","65082","65082"
"44751","0.4690330947830136","0.2963183722543364","0.6017653901336191","55334","55334","55334","0.7129273505390048","0.5095615838687351","0.7779168691297323","65335","65335","65335","0.8050608092718621","0.7843125270836199","0.818029778737564","65335","65335","65335"
"45001","0.45940207656369053","0.25505788804287505","0.5859399125197505","55587","55587","55587","0.7123189973827092","0.5095606232639476","0.7831509095537301","65588","65588","65588","0.8049985915564848","0.784181111469677","0.8166332721367935","65588","65588","65588"
"45251","0.44444390313012533","0.16968086512193511","0.5851077399529158","55840","55840","55840","0.7091599025569868","0.5166154880094364","0.7652708415269203","65841","65841","65841","0.8055583003934883","0.7851134342957793","0.8173767230601291","65841","65841","65841"
"45501","0.46363111372744237","0.24168221546017177","0.6256105338577163","56093","56093","56093","0.7070850545285975","0.5060168999622988","0.7634053484043072","66094","66094","66094","0.8050222208921831","0.7876132268651741","0.814884258706147","66094","66094","66094"
"45751","0.46796954508466826","0.272054867449063","0.6329822861137112","56346","56346","56346","0.7075805100002625","0.5076362894568023","0.7634941509672807","66347","66347","66347","0.8048012614634299","0.7854846521516237","0.8173763908868433","66347","66347","66347"
"46001","0.49155680068363833","0.3554170096341527","0.6230182781295913","56599","56599","56599","0.7051733521105112","0.4996668955559101","0.7652404702979494","66600","66600","66600","0.804378446118424","0.7817715069910558","0.815649231872292","66600","66600","66600"
"46251","0.45012125301936806","0.1598926810916155","0.5874313773547362","56852","56852","56852","0.7061960428296349","0.5045810409613062","0.7676826823920715","66853","66853","66853","0.8044318225825313","0.7847500832371298","0.8164638029291774","66853","66853","66853"
"46501","0.4979669199207214","0.28523403465545827","0.6068347605130947","57105","57105","57105","0.7062851893046134","0.5085541395065122","0.7662753637741377","67106","67106","67106","0.8056556579971103","0.783082855978722","0.8171033178306174","67106","67106","67106"
"46751","0.46686841798344647","0.22699800759219602","0.5931984963131792","57358","57358","57358","0.705002830464214","0.5021116891265749","0.7677867920702169","67359","67359","67359","0.8063995214768868","0.7854063597017195","0.8168919784041732","67359","67359","67359"
"47001","0.49003111545374817","0.231493454791193","0.6155418722312986","57611","57611","57611","0.7032174696238273","0.5011532937841946","0.7691513677410633","67612","67612","67612","0.8042977768734761","0.7843359863856358","0.8147876365670595","67612","67612","67612"
"47251","0.4548848152644297","0.18785891969850924","0.5765473165016752","57864","57864","57864","0.7035476857900717","0.5079407045225532","0.7706216266034237","67865","67865","67865","0.8046943107234277","0.7836907195363301","0.8164307711632537","67865","67865","67865"
"47501","0.4733896928890049","0.291049222144993","0.5878481027227633","58117","58117","58117","0.7024573972854431","0.5027765222749623","0.7733922891003263","68118","68118","68118","0.8040040897673046","0.7852830228124322","0.8151631389933258","68118","68118","68118"
"47751","0.4722746728118466","0.15718168637787364","0.6228723224147131","58370","58370","58370","0.7023075689088913","0.504870018432012","0.7743730834642412","68371","68371","68371","0.8047203013144625","0.7835325906071325","0.8163172509349724","68371","68371","68371"
"48001","0.4325223549323104","0.18434428186750298","0.5641874740652076","58623","58623","58623","0.7015806559984565","0.5033977450640506","0.7733861306711344","68624","68624","68624","0.8042058299422458","0.7832891567013638","0.8153801837865737","68624","68624","68624"
"48251","0.4975527238307763","0.2823524784391614","0.6354320646480098","58876","58876","58876","0.7002416573161507","0.49600407221320886","0.7792878823448618","68877","68877","68877","0.8048433226954519","0.7844323715480334","0.8153335676569017","68877","68877","68877"
"48501","0.4698414042388414","0.16479474476815983","0.6117222003084264","59129","59129","59129","0.7006926984959769","0.5035591334457133","0.7757007348240111","69130","69130","69130","0.8057699195279608","0.785484519546977","0.815623081717391","69130","69130","69130"
"48751","0.48873585011028214","0.2017403312450272","0.6388162115946573","59382","59382","59382","0.6981823765166748","0.4987016298073644","0.7797022857913184","69383","69383","69383","0.8051152851111174","0.7823817693621179","0.8180864473181391","69383","69383","69383"
"49001","0.4315506854086137","0.22323435990743512","0.5577604777807715","59635","59635","59635","0.6984993458765942","0.5001399666539754","0.7792326404374871","69636","69636","69636","0.8050622656289803","0.7851568969374135","0.8180956157877679","69636","69636","69636"
"49251","0.455569390435907","0.17416324024598687","0.612471011801157","59888","59888","59888","0.6961844382152591","0.4923213588467153","0.7773721966382564","69889","69889","69889","0.8044294693739686","0.7823591919746052","0.8172722175977603","69889","69889","69889"
"49501","0.4629249130031412","0.22153455462663976","0.6854694525430332","60141","60141","60141","0.6966970666414873","0.5132062553867315","0.7794679449144145","70142","70142","70142","0.8047081036324115","0.7839957825392014","0.816320615673776","70142","70142","70142"
"49751","0.44792426742670866","0.23516068526561926","0.5937528699351547","60394","60394","60394","0.695114973695506","0.4981055867990083","0.7735569330724953","70395","70395","70395","0.8049682247048733","0.7857003131802207","0.8177885779627205","70395","70395","70395"
"50001","0.4659667913836053","0.15976744415371658","0.6439785865910372","60647","60647","60647","0.6963451367130633","0.5044058408020913","0.7814926631215601","70648","70648","70648","0.8053591451250138","0.787338577045951","0.8171466841024562","70648","70648","70648"
"50251","0.47630024936801396","0.29494659189630584","0.6018109944166619","60900","60900","60900","0.6937967820050002","0.48760765626441166","0.7817957851964198","70901","70901","70901","0.80502742387134","0.7856658249197112","0.8171652680891693","70901","70901","70901"
"50501","0.5062864993206022","0.3530439536780248","0.6064810066838527","61153","61153","61153","0.6930939741164996","0.4937011627042187","0.780325430548814","71154","71154","71154","0.8046250252028371","0.7833426189468881","0.8159005908629334","71154","71154","71154"
"50751","0.45998431024216596","0.13668254332997168","0.648385444214775","61406","61406","61406","0.69269638935557","0.49682748549950073","0.7815391197019922","71407","71407","71407","0.8049157751324912","0.7853316918756293","0.8142030763694206","71407","71407","71407"
"51001","0.46521306133065643","0.08713670800499053","0.6710162991152785","61659","61659","61659","0.6923506867510004","0.4973490728328271","0.7796158000904136","71660","71660","71660","0.8049376974503571","0.7818229845653469","0.8158875966116744","71660","71660","71660"
"51251","0.4745660255336328","0.2009040624719741","0.5868513874221769","61912","61912","61912","0.6916624027450768","0.4946087372489931","0.7850029607800115","71913","71913","71913","0.8052353560561534","0.7860746500443666","0.8130257682133583","71913","71913","71913"
"51501","0.44424619534361715","0.14462165494626247","0.6263190094916565","62165","62165","62165","0.6904513700235186","0.49601759100817766","0.7803312637444405","72166","72166","72166","0.8051330847235846","0.7858600451759287","0.8168019410159099","72166","72166","72166"
"51751","0.44859570040945085","0.08159740703765518","0.6287400000958125","62418","62418","62418","0.6881234180233422","0.48423633009932754","0.7836061217050577","72419","72419","72419","0.8049699638327741","0.7834536808974325","0.8164029814940411","72419","72419","72419"
"52001","0.4408914687755649","0.14298464213458945","0.6090529530838261","62671","62671","62671","0.6867124277140826","0.49361355971331117","0.7776546649474575","72672","72672","72672","0.8049742670132538","0.7824242749919806","0.8171504072435307","72672","72672","72672"
"52251","0.45850258840927205","0.13774292478596648","0.6661169994792","62924","62924","62924","0.6859033309596512","0.4945462366852711","0.7768961589554392","72925","72925","72925","0.8050338018705032","0.7834504917490502","0.8157211065515789","72925","72925","72925"
"52501","0.4836803695608718","0.26011610348625447","0.6343070065432452","63177","63177","63177","0.6873954998133216","0.49453388460987213","0.7776096288960925","73178","73178","73178","0.8051160391216854","0.7844147883986473","0.8178352230889602","73178","73178","73178"
"52751","0.4569127592696243","0.26146663133167963","0.5907123766335979","63430","63430","63430","0.6862611876447846","0.5001891456449402","0.7755990768725844","73431","73431","73431","0.8054371328361766","0.7833689168434471","0.817209354023093","73431","73431","73431"
"53001","0.46923636014878395","0.18191438608546148","0.586774086629633","63683","63683","63683","0.6853431648122712","0.49739458880226767","0.7761021029145642","73684","73684","73684","0.8044348616127037","0.7827356491134955","0.8150567585362868","73684","73684","73684"
"53251","0.4298576754123725","0.11520716887060163","0.6131884854639394","63936","63936","63936","0.6844712010019043","0.4960902450468742","0.776651883385511","73937","73937","73937","0.8063999671148003","0.7835479102872419","0.8173980049470955","73937","73937","73937"
"53501","0.4471996488726142","0.2038487114498003","0.5807479687333976","64189","64189","64189","0.6834165685338687","0.495167842201488","0.7746002639545448","74190","74190","74190","0.8062003338445818","0.7852790554894161","0.816873992742157","74190","74190","74190"
"53751","0.46694177423996025","0.17078615101838282","0.5930896244915185","64442","64442","64442","0.6817164100425591","0.486789678336685","0.7747034859198699","74443","74443","74443","0.804645136665008","0.7792589775915132","0.8175778372320167","74443","74443","74443"
"54001","0.4010038037739836","0.14595157045199894","0.5385383871974075","64695","64695","64695","0.68187509537241","0.49138359612884513","0.7792958250074165","74696","74696","74696","0.8055021731758011","0.7840522774519489","0.8189458883464674","74696","74696","74696"
"54251","0.4671236338911278","0.15467253279138693","0.6431845576041512","64948","64948","64948","0.6831578681503373","0.502818189186882","0.7822509490769144","74949","74949","74949","0.8051183390675554","0.7854615326808193","0.8151188338087989","74949","74949","74949"
"54501","0.4697905604381118","0.2762501803734748","0.5544010070481952","65201","65201","65201","0.6813353603443615","0.499687717978071","0.7764220009533149","75202","75202","75202","0.8047742853447367","0.7877244949216445","0.8147663691491291","75202","75202","75202"
