"stage2/step","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Simple_cauchy - _step","Group: Ours_BN_Simple_cauchy - _step__MIN","Group: Ours_BN_Simple_cauchy - _step__MAX","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Complicate_cauchy - _step","Group: Ours_BN_Complicate_cauchy - _step__MIN","Group: Ours_BN_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"16251","0.5786112355444294","0.46558662293309067","0.6494557754368548","36493","36493","36493","0.23062369996467744","0.169832588032515","0.3244784803085369","36492.2","36491","36493","0.687876564722546","0.617144271716963","0.7589124345485806","36493","36493","36493","0.5004193367521943","0.44297898965334737","0.592541209118932","36492.2","36491","36493"
"16501","0.5728660503485674","0.4500513277784604","0.6333009668856705","36746","36746","36746","0.23324096209277068","0.18363265241707502","0.3266278238261747","36745.2","36744","36746","0.6854219664917987","0.603847233566632","0.7602860512358102","36746","36746","36746","0.49986690145824975","0.4409106288605864","0.5963245691081293","36745.2","36744","36746"
"16751","0.5723859143247433","0.4517502855696917","0.6309364821757453","36999","36999","36999","0.23287409716785526","0.19135257982766038","0.312144474745489","36998.2","36997","36999","0.6821252946374075","0.6065063327038492","0.7577310910323715","36999","36999","36999","0.5043862350592384","0.44717632078865427","0.6002256566752664","36998.2","36997","36999"
"17001","0.5688465371173518","0.4638016070405495","0.6332964395775343","37252","37252","37252","0.23538697055478414","0.19980083823399464","0.3155205835516769","37251.2","37250","37252","0.6804404492659073","0.6090648881929086","0.7529698635830355","37252","37252","37252","0.5038976101640924","0.446513167079822","0.5959941942659065","37251.2","37250","37252"
"17251","0.5778459090856808","0.4650796052726475","0.6538452626168162","37505","37505","37505","0.2340487211733706","0.19366299297583384","0.31256080862940283","37504.2","37503","37505","0.6833937963091572","0.6088437135911016","0.7597247223226415","37505","37505","37505","0.5040957352473991","0.44318062771990013","0.599776347171583","37504.2","37503","37505"
"17501","0.574971569609138","0.4618871938424706","0.65390941229323","37758","37758","37758","0.22854918949643","0.1875565033642062","0.29623713969866655","37757.2","37756","37758","0.6835324083607339","0.6115167782339629","0.7599797319843913","37758","37758","37758","0.5054648522900826","0.4517131889391376","0.5919938379392611","37757.2","37756","37758"
"17751","0.5790004603760592","0.4631780015894635","0.6603041386785974","38011","38011","38011","0.23117224251345495","0.18297912414400744","0.3040560250702722","38010.2","38009","38011","0.6852667399581","0.6115717019307458","0.7577287944116672","38011","38011","38011","0.507606597368559","0.4484179973306178","0.5973939929976716","38010.2","38009","38011"
"18001","0.5763464198071161","0.4623740438036686","0.6547941591309787","38264","38264","38264","0.23063355465721683","0.17481932075935772","0.3204350346606265","38263.2","38262","38264","0.6864015652383018","0.6124038305049765","0.7572880527812904","38264","38264","38264","0.5074657863315339","0.44485441716819035","0.5967352157532113","38263.2","38262","38264"
"18251","0.575690578253752","0.4559492755199082","0.647276028685784","38517","38517","38517","0.228822867053959","0.17868936650920025","0.32681291008792496","38516.2","38515","38517","0.6873201501672602","0.6132325918469931","0.7569333459646298","38517","38517","38517","0.510128185535386","0.44674883719426217","0.5989538162749819","38516.2","38515","38517"
"18501","0.5762000277432449","0.470371582146721","0.6559621747012371","38770","38770","38770","0.2341635517774617","0.19503116988282548","0.3097903565388717","38769.2","38768","38770","0.6878839143273755","0.6146991406208445","0.7610241360975843","38770","38770","38770","0.5107512318329934","0.44841268588955285","0.6039233677737068","38769.2","38768","38770"
"18751","0.5754870502562528","0.4594880392274914","0.6356569936628955","39023","39023","39023","0.22995027413494618","0.18727259910189356","0.30294971705764784","39022.2","39021","39023","0.6888848612405114","0.6175836874439449","0.7610622436152918","39023","39023","39023","0.5133447237450381","0.4444906506421521","0.6024593428692879","39022.2","39021","39023"
"19001","0.5752403891892023","0.46171017482021687","0.6357936540645727","39276","39276","39276","0.2333561074177018","0.19109608787885488","0.3076071235655676","39275.2","39274","39276","0.6869408388014653","0.6217484765422591","0.7594275364064497","39276","39276","39276","0.5100903160762681","0.4429334080070535","0.59752214366318","39275.2","39274","39276"
"19251","0.5748208891660042","0.45637794070660465","0.6410651808808963","39529","39529","39529","0.23429851282810987","0.1912854075695467","0.31021598506718445","39528.2","39527","39529","0.6896276493948743","0.6222709050765339","0.7589504279717071","39529","39529","39529","0.5153496582448633","0.4412362852990584","0.5967826268261772","39528.2","39527","39529"
"19501","0.5753297158028579","0.45673006656635806","0.6537495078825964","39782","39782","39782","0.23529001949569897","0.19204772361872224","0.3162559099550852","39781.2","39780","39782","0.6910930240958282","0.629642951933108","0.759925473403667","39782","39782","39782","0.5133939884687957","0.44253484965967094","0.5949814337412429","39781.2","39780","39782"
"19751","0.5853667206179615","0.5192989807943302","0.6450930743248144","40035","40035","40035","0.2394915640786639","0.20275580044858202","0.31015936654650866","40034.2","40033","40035","0.6908323050100128","0.6263122150564445","0.7560216109507881","40035","40035","40035","0.5143390226410024","0.4431680232698195","0.5975520809500541","40034.2","40033","40035"
"20001","0.5804233268436276","0.4940975090580276","0.6413093991665535","40288","40288","40288","0.23437886757210177","0.19146699109522358","0.31644202163211704","40287.2","40286","40288","0.6947797006868203","0.6273283950760057","0.7601735149929482","40288","40288","40288","0.5122819147302975","0.4474348716713269","0.5995233104341244","40287.2","40286","40288"
"20251","0.5808273932008665","0.4878443112880479","0.648806337540195","40541","40541","40541","0.23085884854541927","0.18059360960717336","0.3044861490412846","40540.2","40539","40541","0.6955872016764548","0.6274035999743847","0.7558895344154123","40541","40541","40541","0.5150175177639024","0.44170227656832906","0.5944748067324218","40540.2","40539","40541"
"20501","0.5759691870312965","0.4819506647859866","0.6502989039369297","40794","40794","40794","0.23305143713337545","0.18711115306402526","0.31516308401991083","40793.2","40792","40794","0.695590425528959","0.6248656329770358","0.7555904046245564","40794","40794","40794","0.5169830373325676","0.4418938728849965","0.6055342897373973","40793.2","40792","40794"
"20751","0.5802179808285488","0.47630432993390154","0.6579491802709606","41047","41047","41047","0.22969260832713104","0.19181661136676728","0.3112230784902417","41046.2","41045","41047","0.6958521593691077","0.6299632360982592","0.7559963272410788","41047","41047","41047","0.5180098673308495","0.4432997274383408","0.6012692381639763","41046.2","41045","41047"
"21001","0.5779402219771916","0.47082216774492364","0.6474964165737492","41300","41300","41300","0.22875931477536043","0.19031608076902112","0.3152302448227254","41299.2","41298","41300","0.698135168992082","0.6282415277937711","0.758824157322179","41300","41300","41300","0.5173223538936932","0.4385880281154092","0.6005311699642263","41299.2","41298","41300"
"21251","0.5766893386618879","0.46500362510811016","0.6467673360806568","41553","41553","41553","0.23307181506968355","0.18879225999537835","0.3168850167584222","41552.2","41551","41553","0.6979254992489967","0.624875148982425","0.7595377454952978","41553","41553","41553","0.5095531797229127","0.3770113578883175","0.5989740105147024","41552.2","41551","41553"
"21501","0.573431814986691","0.4735588073025454","0.6508038619645159","41806","41806","41806","0.22745927183475656","0.18923188605649238","0.3230106933821587","41805.2","41804","41806","0.6991510889584233","0.6303614764636464","0.757197092407743","41806","41806","41806","0.5143441617927725","0.3943253461870909","0.5942445514962742","41805.2","41804","41806"
"21751","0.5791372326198223","0.4655190505995804","0.6507874311744554","42059","42059","42059","0.22743558114981685","0.18213150121522473","0.31007460444176205","42058.2","42057","42059","0.7002161116802996","0.6301727383329752","0.7586392667903291","42059","42059","42059","0.5090055094490384","0.4131164602522997","0.6000131271937097","42058.2","42057","42059"
"22001","0.5765571418274661","0.4630616795744618","0.6520056974066512","42312","42312","42312","0.2261778985442544","0.1774717171891127","0.3231769703951602","42311.2","42310","42312","0.7005799460727451","0.6307011671116837","0.7581794429922075","42312","42312","42312","0.5093308155894138","0.42146486322234084","0.5931968369612395","42311.2","42310","42312"
"22251","0.574376331846664","0.4588311919164591","0.6392269795367854","42565","42565","42565","0.22925224329084481","0.18333533796168422","0.3146082054501718","42564.2","42563","42565","0.7007000305995195","0.6295109461001128","0.7579409417084654","42565","42565","42565","0.5149452182577028","0.42987154571191777","0.5995694027855212","42564.2","42563","42565"
"22501","0.5730731349864053","0.46351863740088445","0.6269534313490299","42818","42818","42818","0.22825350473428543","0.17626395366039288","0.31073576546095694","42817.2","42816","42818","0.7024174554981361","0.6266002589805246","0.7588509664550882","42818","42818","42818","0.5166368059968656","0.4338910530770425","0.5991868258947424","42817.2","42816","42818"
"22751","0.5773952241131276","0.4641313156373473","0.6414398075153046","43071","43071","43071","0.22853572698461394","0.17109157488270124","0.31151845169235476","43070.2","43069","43071","0.7024719350267252","0.6301602939119454","0.7563201905059341","43071","43071","43071","0.5170768242548904","0.4411527049343694","0.5955211148223333","43070.2","43069","43071"
"23001","0.5729667391068131","0.4692905708285114","0.637037499990758","43324","43324","43324","0.2311017623877075","0.18153681937981092","0.3046742955266801","43323.2","43322","43324","0.7032002619665898","0.6269956020217043","0.7615544618460258","43324","43324","43324","0.5158841719035957","0.4385807337575516","0.5968476121742945","43323.2","43322","43324"
"23251","0.5762941544080622","0.45827105086097425","0.6393990222632194","43577","43577","43577","0.2329927174142839","0.18245733332600067","0.31502528042140804","43576.2","43575","43577","0.7027366912723054","0.6227830666713166","0.7605883411652962","43577","43577","43577","0.5187927641277392","0.43495213089791507","0.6020681946422308","43576.2","43575","43577"
"23501","0.5754533781938977","0.4620296625127633","0.6397854668930596","43830","43830","43830","0.23153425586905155","0.18632806461438256","0.31066975506148814","43829.2","43828","43830","0.7056386133891411","0.6268483974739927","0.7615035253139331","43830","43830","43830","0.516195785917211","0.43940467458643484","0.5957640832418053","43829.2","43828","43830"
"23751","0.5749341195300098","0.45712968830149875","0.6358536862954848","44083","44083","44083","0.23198204892560156","0.18333755461310586","0.2986189873109699","44082.2","44081","44083","0.7047455519627972","0.628397468084979","0.7605053954836304","44083","44083","44083","0.5141619203442868","0.4417875366104761","0.5995572127842245","44082.2","44081","44083"
"24001","0.5737179245568572","0.45492852070128365","0.6397041028294002","44336","44336","44336","0.2326695107128433","0.18049781579217766","0.31820443797863274","44335.2","44334","44336","0.7050553409392861","0.6247986243126329","0.7559675482138087","44336","44336","44336","0.5150818756951692","0.4422910629693135","0.5966520074015753","44335.2","44334","44336"
"24251","0.5749859197121463","0.4600810224776824","0.6553606197509616","44589","44589","44589","0.22705056600293338","0.18783898732030146","0.3037070881367257","44588.2","44587","44589","0.7055731682746316","0.6224940487517326","0.7605329564446627","44589","44589","44589","0.5119967152968843","0.44232299624778665","0.6055667834620155","44588.2","44587","44589"
"24501","0.5741788648046148","0.4683363734781704","0.6439100778494603","44842","44842","44842","0.23085205135607798","0.17835778364300808","0.3031776921987692","44841.2","44840","44842","0.7067543506598627","0.6258403956290546","0.7642799576366684","44842","44842","44842","0.5134420272269361","0.441024674922165","0.609112496598113","44841.2","44840","44842"
"24751","0.5746647551130847","0.44800268349042777","0.6328306071507106","45095","45095","45095","0.22326393626122404","0.17430856256103075","0.3050513272954276","45094.2","45093","45095","0.7063069940044013","0.6278794763230002","0.7595198716777972","45095","45095","45095","0.5135497320789328","0.4388385389545032","0.6062799087460105","45094.2","45093","45095"
"25001","0.5750869405709302","0.46250277278960344","0.6318987183810827","45348","45348","45348","0.22850827609684082","0.1745242841527447","0.3083066633298238","45347.2","45346","45348","0.7073795804871409","0.6286281561593755","0.7600266936134528","45348","45348","45348","0.517316481684495","0.4459504595539345","0.609292763551913","45347.2","45346","45348"
"25251","0.5762449178151021","0.48961675588823766","0.6400300116004417","45601","45601","45601","0.22776808517258304","0.18535213345519252","0.31294911652256924","45600.2","45599","45601","0.7072161766655082","0.6264287834028471","0.7661372700913639","45601","45601","45601","0.5190165424675478","0.44778933978237634","0.6131460789523999","45600.2","45599","45601"
"25501","0.5754150890544558","0.45537495256961275","0.6433466194533928","45854","45854","45854","0.2302090382385232","0.18493368066429353","0.30837116156881217","45853.2","45852","45854","0.7068911949111774","0.6253593954255862","0.762241809750971","45854","45854","45854","0.5202748610066026","0.44490202562590236","0.6034252229353558","45853.2","45852","45854"
"25751","0.5762187705477922","0.4608690066810557","0.6528230786953154","46107","46107","46107","0.2302679825787608","0.18372429828279058","0.30447869896191415","46106.2","46105","46107","0.7074874435926366","0.6262991114429933","0.7649476611944263","46107","46107","46107","0.5230859346296207","0.45142808301947934","0.6114050687292973","46106.2","46105","46107"
"26001","0.5717371297471399","0.46601528388314445","0.6256131999920772","46360","46360","46360","0.2266159459326571","0.17560670762988176","0.29526725026436523","46359.2","46358","46360","0.7074972376499807","0.6239465052314667","0.7653385892115306","46360","46360","46360","0.5222211853130561","0.4419594460099341","0.6155741163515389","46359.2","46358","46360"
"26251","0.5782238513170194","0.46960225701255204","0.6359563789014682","46613","46613","46613","0.22438379157567717","0.18784939118615632","0.29708075171594417","46612.2","46611","46613","0.7092041870495549","0.6264752878642011","0.7678027555081476","46613","46613","46613","0.5242277813112064","0.44329683784048557","0.6204970062186963","46612.2","46611","46613"
"26501","0.5842983897772034","0.5299098938278543","0.6384814997875708","46866","46866","46866","0.2221941152321361","0.18186906135902312","0.31108204026931224","46865.2","46864","46866","0.7066100207072803","0.6257261711449443","0.7631212163303379","46866","46866","46866","0.5249876241702165","0.4499274338964341","0.61763083831484","46865.2","46864","46866"
"26751","0.5739271130163706","0.45683874469954117","0.6381348342704813","47119","47119","47119","0.22742229358689436","0.18518610663673868","0.29753715612802145","47118.2","47117","47119","0.7079930097551872","0.6300778607384931","0.7683470759559808","47119","47119","47119","0.5229058845011667","0.445458709151447","0.6163334366656092","47118.2","47117","47119"
"27001","0.5741338113626082","0.4597666155168043","0.6416105201793678","47372","47372","47372","0.22521758005620623","0.18266922031887575","0.3015982019950531","47371.2","47370","47372","0.7071986703600175","0.6246179050532269","0.7694471522091555","47372","47372","47372","0.5246095044581127","0.4447370186140108","0.6202659580355411","47371.2","47370","47372"
"27251","0.572494124426332","0.4602921356816116","0.6242675444745974","47625","47625","47625","0.22818003315770255","0.1833024379630246","0.3076023295700464","47624.2","47623","47625","0.7076713921505587","0.6259074828652097","0.7693690378268844","47625","47625","47625","0.5232866036947448","0.4430022706493502","0.6156679036098415","47624.2","47623","47625"
"27501","0.575922919993953","0.4625071749050152","0.6289897015546572","47878","47878","47878","0.23138171366763188","0.182146261351477","0.31666928640106906","47877.2","47876","47878","0.7070042523615452","0.6270006122205443","0.7660578391498928","47878","47878","47878","0.5248384414559731","0.4451087069764855","0.6157962554599549","47877.2","47876","47878"
"27751","0.5732879489549139","0.4572043717853918","0.6280445201095645","48131","48131","48131","0.23052302850839412","0.18502395275275874","0.31322003395180353","48130.2","48129","48131","0.7081287436915663","0.6262741012604002","0.7708520973751171","48131","48131","48131","0.5252862819422576","0.4496496295129228","0.6144486552378082","48130.2","48129","48131"
"28001","0.5745498324661671","0.46477858440798053","0.6322511917665237","48384","48384","48384","0.22523727238672403","0.18438771333683876","0.29341377367122035","48383.2","48382","48384","0.7078310358394969","0.6265356131216628","0.7703644857532076","48384","48384","48384","0.5247709333757691","0.44654773217863514","0.6121557292435856","48383.2","48382","48384"
"28251","0.5723682281623018","0.4587678568822535","0.6417966268643367","48637","48637","48637","0.2226967992230228","0.17835087795045465","0.28777477913887894","48636.2","48635","48637","0.7082422871338198","0.6254114258302322","0.7671561257154048","48637","48637","48637","0.5252005474528273","0.4458479022439654","0.615598450719094","48636.2","48635","48637"
"28501","0.576514139836297","0.4670046894055413","0.6354955034617656","48890","48890","48890","0.22770281707341905","0.17343277910989224","0.28926026314290787","48889.2","48888","48890","0.708134707639908","0.6282093470812514","0.7722266620399848","48890","48890","48890","0.5239002527439183","0.44265917819185807","0.6188432599391565","48889.2","48888","48890"
"28751","0.5786060872907479","0.46173801205150805","0.6463690010157507","49143","49143","49143","0.22693847757878777","0.18446093348674714","0.2817790132308743","49142.2","49141","49143","0.7087933387629471","0.6255867147952445","0.7701733766687587","49143","49143","49143","0.5246334406414169","0.45188026372499585","0.6171228260101155","49142.2","49141","49143"
"29001","0.5810271846409696","0.4615208016690528","0.6485306891208809","49396","49396","49396","0.2253903699493245","0.17973421482042468","0.29940924195019347","49395.2","49394","49396","0.7091077991087091","0.6241053568083706","0.771961571035764","49396","49396","49396","0.5249734427898031","0.447344332477428","0.6172762989722247","49395.2","49394","49396"
"29251","0.5755266145479851","0.4616564747303437","0.6424512547636991","49649","49649","49649","0.23075279236757346","0.1794461692267662","0.2857383571290749","49648.2","49647","49649","0.7089787332835249","0.6269118747261667","0.7704718091783613","49649","49649","49649","0.5242621761221282","0.4461566135461445","0.6206633487541346","49648.2","49647","49649"
"29501","0.5758898410618174","0.46059336802151923","0.6427144168299773","49902","49902","49902","0.2298759232307077","0.18299489318675558","0.2977076447505411","49901.2","49900","49902","0.7084031953173582","0.6270528680927439","0.7647872398176871","49902","49902","49902","0.5244724194572317","0.4477819016325844","0.6242125231809905","49901.2","49900","49902"
"29751","0.5679148328691401","0.4669822718551346","0.6198314435954839","50155","50155","50155","0.2286877530644862","0.17819101836441237","0.30210826998817897","50154.2","50153","50155","0.7094498788915695","0.6323973811958319","0.767644308319939","50155","50155","50155","0.5258167240304585","0.4476527337804079","0.6169123705453897","50154.2","50153","50155"
"30001","0.5737817966059149","0.46551374887176333","0.6432335208474947","50408","50408","50408","0.23379082964425413","0.1906002182043266","0.3104172331182652","50407.2","50406","50408","0.7097806316483195","0.623680281574341","0.7713307624316393","50408","50408","50408","0.5258823932161809","0.4441071004010887","0.6194329660472568","50407.2","50406","50408"
"30251","0.5715325291518021","0.46103709301288265","0.6288893346626921","50661","50661","50661","0.23489477744251527","0.18664524250545905","0.3342872429312295","50660.2","50659","50661","0.7100837331847434","0.6302300856033799","0.7705228177796105","50661","50661","50661","0.5271494257468115","0.4478708657254938","0.6282487897786411","50660.2","50659","50661"
"30501","0.5757416401913762","0.46069165789262695","0.6407587258478095","50914","50914","50914","0.23317573173574008","0.18882867011882692","0.3254695796866282","50913.2","50912","50914","0.7102172717592806","0.6233834915678012","0.7699638761349924","50914","50914","50914","0.5278668684080101","0.448154129740914","0.6270020738436022","50913.2","50912","50914"
"30751","0.5750579663779484","0.46655202043354355","0.6361781887697112","51167","51167","51167","0.23673234124934198","0.18688260151724428","0.32302481294781116","51166.2","51165","51167","0.7092006812201609","0.6245302194168022","0.7684122242745742","51167","51167","51167","0.5259989171166842","0.44361675778482346","0.6196596931250918","51166.2","51165","51167"
"31001","0.5742221072885172","0.46423799389473075","0.6367011039392997","51420","51420","51420","0.23627142621743796","0.18813148303685262","0.33459663712737686","51419.2","51418","51420","0.7093275229924579","0.6278152704674027","0.7690867506577589","51420","51420","51420","0.5263831262376676","0.4478492045085239","0.6299896903307614","51419.2","51418","51420"
"31251","0.5768754319293352","0.4643682548152548","0.6538910166889288","51673","51673","51673","0.23643983945169075","0.17547830442473056","0.3168568200812265","51672.2","51671","51673","0.7088720611072576","0.6246427905333797","0.7682976007853717","51673","51673","51673","0.5271543685872044","0.4433257284550505","0.6297930895013049","51672.2","51671","51673"
"31501","0.5726671769108861","0.4522588790623139","0.6291514189105609","51926","51926","51926","0.23317394930657","0.17694615220780788","0.33075488684841076","51925.2","51924","51926","0.7092932161225939","0.6267754365280122","0.7692788842438909","51926","51926","51926","0.527346552030638","0.4531881984079468","0.625272560711912","51925.2","51924","51926"
"31751","0.5746693908234671","0.4599725931304588","0.6339043802706418","52179","52179","52179","0.2341834461825178","0.16458245436349445","0.31838958840134934","52178.2","52177","52179","0.7104714832801592","0.6258922765118315","0.7719229281283826","52179","52179","52179","0.5263850421258544","0.44135056804303635","0.6193864478423345","52178.2","52177","52179"
"32001","0.5782539961484767","0.47153350235151786","0.6555185765580012","52432","52432","52432","0.23270661635748033","0.18154298191631602","0.3099788344159661","52431.2","52430","52432","0.7099849773625425","0.6265155597102693","0.7677089356493162","52432","52432","52432","0.5296258631067154","0.4444530699596593","0.6260405574788971","52431.2","52430","52432"
"32251","0.5767616426196911","0.45524234282564185","0.6304732317870166","52685","52685","52685","0.23186031107732247","0.16866971454355448","0.3049037424955411","52684.2","52683","52685","0.7091026236132557","0.6245961549923834","0.7685484393600602","52685","52685","52685","0.5268536102484375","0.4477417410654002","0.62264507808435","52684.2","52683","52685"
"32501","0.5831119321826739","0.475439742009673","0.6526267665100928","52938","52938","52938","0.2308287193115584","0.17204770257344654","0.30442578447039653","52937.2","52936","52938","0.7097234622443416","0.6283237656225277","0.7678217745390626","52938","52938","52938","0.5270109997918833","0.4480373514655402","0.5990665644776366","52937.2","52936","52938"
"32751","0.5797582426728061","0.458365208818664","0.6490724825475253","53191","53191","53191","0.23083783579957382","0.1797270324883326","0.29234827628089255","53190.2","53189","53191","0.7100383195114418","0.6262849517425771","0.7662978493452585","53191","53191","53191","0.526674231379076","0.4373055318895003","0.622483337579767","53190.2","53189","53191"
"33001","0.5789377331875114","0.4700539151010987","0.640840072790737","53444","53444","53444","0.23126710462986164","0.18759746119002535","0.30021520461228834","53443.2","53442","53444","0.7093915919550176","0.6291008017264342","0.7701209248490213","53444","53444","53444","0.5284226311814966","0.4376638219184098","0.6247598480077349","53443.2","53442","53444"
"33251","0.5780705524684551","0.45839179933585955","0.6423465400252204","53697","53697","53697","0.23135574232103204","0.18151858796632614","0.30525781845138067","53696.2","53695","53697","0.7096166147225414","0.6291163907217353","0.7703395954770214","53697","53697","53697","0.5233115946398901","0.44328460606167647","0.5841079123710282","53696.2","53695","53697"
"33501","0.5804589012245275","0.4633020133970656","0.6406692869943212","53950","53950","53950","0.23281653227026725","0.1766694765782268","0.29393631350746524","53949.2","53948","53950","0.7104072259685846","0.6282759709887924","0.7723763614689351","53950","53950","53950","0.5260605240943513","0.4399246640790523","0.5975620745921085","53949.2","53948","53950"
"33751","0.5813589097012737","0.49158566030440015","0.6501629556886234","54203","54203","54203","0.23555883721297532","0.1856296453507356","0.2967014362788083","54202.2","54201","54203","0.7113679757456921","0.6269845965916768","0.7681088084198356","54203","54203","54203","0.5248358585192691","0.4407393242421784","0.6013024665050766","54202.2","54201","54203"
"34001","0.5755741014273811","0.4533479830938094","0.6386770488426036","54456","54456","54456","0.23272623332533157","0.17971308861621377","0.304151831669023","54455.2","54454","54456","0.7095146861027667","0.6250163962533896","0.7680463606566784","54456","54456","54456","0.5271297766577281","0.4450332525648066","0.602350844652133","54455.2","54454","54456"
"34251","0.5755862394725229","0.4561690720268959","0.6592279173154741","54709","54709","54709","0.2292809218945814","0.17808741054582683","0.2976611016076599","54708.2","54707","54709","0.7106390918435583","0.6241595877057112","0.7673364966909803","54709","54709","54709","0.5255796217142915","0.44200771915391235","0.5868907388251754","54708.2","54707","54709"
"34501","0.5785534381774551","0.45107843197790637","0.6554357993340727","54962","54962","54962","0.23142283240677708","0.1784121405855192","0.2941516069542485","54961.2","54960","54962","0.710928055018522","0.631024290893888","0.7687377311200878","54962","54962","54962","0.5284998253941775","0.43575008750229405","0.6050429021337547","54961.2","54960","54962"
"34751","0.5746578867192657","0.4471805772047537","0.6326508664232545","55215","55215","55215","0.22987240827615327","0.1839820113795997","0.2949875896196422","55214.2","55213","55215","0.7098613052622194","0.6252711223427859","0.7662088194161837","55215","55215","55215","0.5279986701904698","0.4330501346611596","0.6073402815284832","55214.2","55213","55215"
"35001","0.5753838651362735","0.45964484866764677","0.6314148417621471","55468","55468","55468","0.2318264520414747","0.19131404723767007","0.27759033079914835","55467.2","55466","55468","0.7107238476269893","0.6294211712787385","0.772279167989697","55468","55468","55468","0.527304466255414","0.43968910990575444","0.6139423605690382","55467.2","55466","55468"
"35251","0.5774153411446206","0.45821760648738835","0.631513411360305","55721","55721","55721","0.22864295444805985","0.17615163542428167","0.2795065019065507","55720.2","55719","55721","0.7111312238988486","0.6277452482142741","0.7691566388972243","55721","55721","55721","0.5281321840472295","0.4406000979051353","0.6084969524637887","55720.2","55719","55721"
"35501","0.5794706532681511","0.4646794935153766","0.6342229957246943","55974","55974","55974","0.23195023551223648","0.1933617387479215","0.2802583398434043","55973.2","55972","55974","0.709531712236101","0.6288762121692547","0.7691220495358744","55974","55974","55974","0.5279385943545811","0.4369883688415245","0.6133759406115344","55973.2","55972","55974"
"35751","0.5769125464926064","0.4612702616844826","0.6285160492164835","56227","56227","56227","0.22592811979718624","0.17880604020151075","0.27155227225971484","56226.2","56225","56227","0.711150785104861","0.6278157333375148","0.7710308510288743","56227","56227","56227","0.5277275336810383","0.438354835390919","0.6104780046099466","56226.2","56225","56227"
"36001","0.577220235161099","0.4573614094813261","0.6331273472028535","56480","56480","56480","0.22666799787039796","0.1775763902979925","0.2899037837935317","56479.2","56478","56480","0.7101688151849731","0.6240530609173576","0.7682307859363452","56480","56480","56480","0.5260598151590219","0.4442065102391344","0.6027975914740302","56479.2","56478","56480"
"36251","0.5767418149705457","0.46238925431701144","0.6289597300638773","56733","56733","56733","0.23350178391492796","0.1924088016611531","0.3045411892494719","56732.2","56731","56733","0.7110526928239531","0.6291170197685523","0.7715902736127722","56733","56733","56733","0.5251972006827865","0.42962045883947597","0.5826388441859435","56732.2","56731","56733"
"36501","0.577897653470054","0.46107194665815815","0.6364064374065402","56986","56986","56986","0.23063962802215326","0.1907802461919131","0.28981803885735496","56985.2","56984","56986","0.7111939908129339","0.6292636496015465","0.7693353930869168","56986","56986","56986","0.5293063182309186","0.43604648955012726","0.6083436532797641","56985.2","56984","56986"
"36751","0.5773224863664617","0.4560387977153368","0.6316320105329437","57239","57239","57239","0.22643481372640525","0.18282493756538618","0.29257366804463897","57238.2","57237","57239","0.7101255710162439","0.6233932109163293","0.7691378857191618","57239","57239","57239","0.5240888264454686","0.435295814810755","0.611330247570079","57238.2","57237","57239"
"37001","0.5788090929097736","0.46351008101919217","0.6388366542553106","57492","57492","57492","0.22779627677384542","0.18827605711625459","0.2773101492619437","57491.2","57490","57492","0.7105324908028274","0.6245024728279454","0.7694026175888483","57492","57492","57492","0.5284403510528924","0.4341294272097552","0.6118023919176666","57491.2","57490","57492"
"37251","0.5835489716009764","0.46020381597444837","0.6548097151024991","57745","57745","57745","0.2304970554261045","0.18396420745978231","0.2771136919318259","57744.2","57743","57745","0.7097937921632994","0.6248580327366078","0.7705144538087293","57745","57745","57745","0.52410819476542","0.4298562825956532","0.6138411670879304","57744.2","57743","57745"
"37501","0.5776469969981992","0.4709169099643568","0.6339019001502738","57998","57998","57998","0.23264000533400514","0.18539623951625125","0.2954586746728415","57997.2","57996","57998","0.7122333391416363","0.6269562564777805","0.7705089426687722","57998","57998","57998","0.5302092948070765","0.4386330688151581","0.6085853231496188","57997.2","57996","57998"
"37751","0.5764392273248111","0.4600208435980566","0.6363016151907877","58251","58251","58251","0.23431273586025778","0.18361964787685087","0.31830011762942767","58250.2","58249","58251","0.7115211440714975","0.6284903637383293","0.768034221116543","58251","58251","58251","0.5309070428348891","0.43293648152942177","0.6174445550728433","58250.2","58249","58251"
