"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_spearman","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX"
"22751","0.16768807349445206","0.11293032838530989","0.22363259203476904","33070","33070","33070","0.566717258484124","0.4947026238443565","0.7517625126759047","43070.4","43069","43071","0.7690405532642707","0.6644928847873628","0.8518464120108835","43070.2","43069","43071"
"23001","0.1742347797092477","0.12618542002593386","0.2654993877183832","33323","33323","33323","0.5700989317919222","0.4969523161129473","0.7598303023484616","43323.4","43322","43324","0.7689067641072104","0.6649087226150515","0.8486171597220545","43323.2","43322","43324"
"23251","0.1847890785446016","0.12896766543757276","0.27773052603011994","33576","33576","33576","0.5731357043113017","0.5024035464177248","0.7614626992779839","43576.4","43575","43577","0.7694353848271921","0.6633170946183761","0.8497255248850447","43576.2","43575","43577"
"23501","0.15246571751962007","0.1068346270329926","0.1966534924050701","33829","33829","33829","0.5701029795391372","0.49976723862161443","0.7647593766408568","43829.4","43828","43830","0.7709589434638202","0.6706610449471222","0.8465560764330278","43829.2","43828","43830"
"23751","0.16690778703761253","0.12065491492972065","0.24883005080117088","34082","34082","34082","0.5746318638584895","0.5076868535881809","0.768606340203779","44082.4","44081","44083","0.7720804882530234","0.6726128031244883","0.8510711549426617","44082.2","44081","44083"
"24001","0.15700082976649338","0.1279344682408016","0.20048631580890083","34335","34335","34335","0.5755519650540901","0.5054493371770472","0.7698696883280054","44335.4","44334","44336","0.7730592916455695","0.6728775355942554","0.8462419299176057","44335.2","44334","44336"
"24251","0.16230364712925682","0.09385544217801017","0.22792184495492038","34588","34588","34588","0.5703250711056559","0.5104946995801593","0.7724582235632271","44588.4","44587","44589","0.7745139940767909","0.6766400351300598","0.8500402943409243","44588.2","44587","44589"
"24501","0.16426429195961406","0.11505610866366889","0.23795081181439204","34841","34841","34841","0.5744280242067994","0.5123894254366671","0.774337454692767","44841.4","44840","44842","0.7733785995519045","0.6808032624593953","0.8478067032447191","44841.2","44840","44842"
"24751","0.15732825873010062","0.09598422150536541","0.25276193857490337","35094","35094","35094","0.5699109205497784","0.5036173038062611","0.778623358397444","45094.4","45093","45095","0.7746778692632809","0.6831494668431101","0.8484074451993517","45094.2","45093","45095"
"25001","0.1601212610445151","0.10824479382186325","0.21977031314189724","35347","35347","35347","0.5655175451454971","0.510115274666799","0.7803217957861267","45347.4","45346","45348","0.7765825169553486","0.6872849399472074","0.8486542757591845","45347.2","45346","45348"
"25251","0.15098819481789483","0.0969113623631807","0.19592108891554544","35600","35600","35600","0.5626184159630396","0.47532064821462683","0.7830266178880767","45600.4","45599","45601","0.7768032869123891","0.6890964074270624","0.8449667206209256","45600.2","45599","45601"
"25501","0.16185285065703117","0.122651071785124","0.24079575060555553","35853","35853","35853","0.5627799522121878","0.4751297877533459","0.7879260262509501","45853.4","45852","45854","0.7790890788816177","0.6914676313445994","0.8481016563341317","45853.2","45852","45854"
"25751","0.15952452415920956","0.12127356242857759","0.2546736912922829","36106","36106","36106","0.5679293134171444","0.4796773270256229","0.784866091774439","46106.4","46105","46107","0.7794706151768349","0.688385916852919","0.8507265729302815","46106.2","46105","46107"
"26001","0.15418104875783287","0.10459287989029058","0.27226192653117404","36359","36359","36359","0.5661209482363229","0.47577553501763337","0.7879680187914296","46359.4","46358","46360","0.780614390469295","0.6907850580642942","0.850177487135743","46359.2","46358","46360"
"26251","0.15281923132230063","0.09233503284938728","0.20562514428968542","36612","36612","36612","0.5710173167645938","0.4823900439907026","0.7895858624626407","46612.4","46611","46613","0.7793852808439435","0.6853787386451599","0.8502645798870996","46612.2","46611","46613"
"26501","0.1552105212967237","0.0961157197350993","0.24184247722445176","36865","36865","36865","0.5751736488937218","0.48847741652168153","0.7929080812430451","46865.4","46864","46866","0.7814363402217022","0.6997640434857035","0.850904399607735","46865.2","46864","46866"
"26751","0.17540423608235792","0.10308584476637943","0.28891872704361193","37118","37118","37118","0.5784005649776451","0.48657295115332433","0.7959484293128926","47118.4","47117","47119","0.7815162915677523","0.6983926364216332","0.8499691385474781","47118.2","47117","47119"
"27001","0.17366905159218626","0.11586117673593828","0.268846778806353","37371","37371","37371","0.5788899663166476","0.4814626696119988","0.79526566820879","47371.4","47370","47372","0.7821684856906258","0.7028945865464336","0.8465984844544947","47371.2","47370","47372"
"27251","0.17635944532448064","0.09693325601106004","0.31341745121700754","37624","37624","37624","0.5861405248801761","0.4974317975396523","0.7946273936197387","47624.4","47623","47625","0.7824436580795372","0.701270955890198","0.8505145054183382","47624.2","47623","47625"
"27501","0.16407766229014825","0.11481674219737967","0.2678135959906882","37877","37877","37877","0.5889325469616302","0.488364459558834","0.7946675712986799","47877.4","47876","47878","0.7845706195090625","0.7061665481696356","0.8513973116772229","47877.2","47876","47878"
"27751","0.1513961121273461","0.08737191434795558","0.21582013828999994","38130","38130","38130","0.5739532575642865","0.4929903494122412","0.7989177798972454","48130.4","48129","48131","0.7853371920665189","0.7074562583190221","0.8490195839570289","48130.2","48129","48131"
"28001","0.15836193419204025","0.09912784540287324","0.2438078119037485","38383","38383","38383","0.5771255957855737","0.4979668441589288","0.7999243627435406","48383.4","48382","48384","0.7867511460759857","0.7080578380670097","0.8475233139071963","48383.2","48382","48384"
"28251","0.16252842149655405","0.09908173061012544","0.2706236103239921","38636","38636","38636","0.5843707616185709","0.5050927046407507","0.8013823488753113","48636.4","48635","48637","0.7863426533842621","0.7115322482960718","0.8480544880662245","48636.2","48635","48637"
"28501","0.14332114685083625","0.11350787167495868","0.18225077917956822","38889","38889","38889","0.5866180255301678","0.515628414138876","0.8003482114099107","48889.4","48888","48890","0.7873915207503992","0.711608828485866","0.8505551050386622","48889.2","48888","48890"
"28751","0.15000757032997888","0.08274028310842715","0.2153658505034254","39142","39142","39142","0.5904893624133043","0.5154816469243853","0.8042311240386555","49142.4","49141","49143","0.7877751614433399","0.7144925017585756","0.8492849897815777","49142.2","49141","49143"
"29001","0.17492545787848315","0.11519656662740559","0.24521594373718475","39395","39395","39395","0.5902846162497565","0.5229523909484929","0.7995039765058165","49395.4","49394","49396","0.7890435866019744","0.7155011866933827","0.851279735865174","49395.2","49394","49396"
"29251","0.15627483888899937","0.10217921293851284","0.23645619386852795","39648","39648","39648","0.5896837128971871","0.5230521974381496","0.8014100613314896","49648.4","49647","49649","0.7877932398204536","0.7167459216684658","0.849041426997287","49648.2","49647","49649"
"29501","0.18911473732827194","0.10260244141863631","0.2788408759879432","39901","39901","39901","0.5924467160029037","0.5200659157974185","0.7991818766075928","49901.4","49900","49902","0.7905992602698999","0.7185405366630334","0.8492587525565986","49901.2","49900","49902"
"29751","0.1400612916177472","0.09277272788460586","0.18363406607846727","40154","40154","40154","0.5928973143766342","0.5276739656750788","0.8003255048164938","50154.4","50153","50155","0.7910370152920506","0.7186130237018478","0.8470773849563965","50154.2","50153","50155"
"30001","0.14615773471777332","0.08867188431531983","0.25741318909973904","40407","40407","40407","0.5935108506193012","0.5154795705825524","0.7971372549320712","50407.4","50406","50408","0.7918194795629152","0.7189600134423196","0.8478001049936397","50407.2","50406","50408"
"30251","0.16270778275553804","0.11031502343813779","0.2351485529276352","40660","40660","40660","0.5811691919418154","0.45186590594489173","0.7950242690942827","50660.4","50659","50661","0.7908256167192411","0.7181305151448842","0.8496319613284913","50660.2","50659","50661"
"30501","0.18575067931008363","0.09901887818886287","0.2935661993071478","40913","40913","40913","0.5830524408519387","0.5075591774438535","0.7962445077912289","50913.4","50912","50914","0.7933472722965633","0.7237633890961851","0.8509197336396491","50913.2","50912","50914"
"30751","0.14891768829728563","0.10016150116488284","0.22958891737043446","41166","41166","41166","0.5872828671752046","0.5174874576874811","0.7952805155796032","51166.4","51165","51167","0.7932488351993874","0.7228445234266039","0.8488446868672759","51166.2","51165","51167"
"31001","0.1513025132819983","0.1019385533864073","0.2280015404585503","41419","41419","41419","0.5860815789493518","0.512113914776049","0.7956947045458024","51419.4","51418","51420","0.7925614032229712","0.7251756113414045","0.8476799251679997","51419.2","51418","51420"
"31251","0.15452317441752858","0.10115531204619299","0.21572943305700668","41672","41672","41672","0.5877818830451552","0.5126461349701732","0.7927808753477781","51672.4","51671","51673","0.7925585936546287","0.7254097734171653","0.8502040498427617","51672.2","51671","51673"
"31501","0.1527276329240012","0.09643676380451502","0.24488416205357652","41925","41925","41925","0.5900278727967726","0.5140981086055401","0.7916785391502257","51925.4","51924","51926","0.7939207113190435","0.7285217236309917","0.8466302740045473","51925.2","51924","51926"
"31751","0.14566103649337053","0.09838512058233084","0.2376842051240599","42178","42178","42178","0.5963120197869036","0.5204689969077128","0.7894309597083468","52178.4","52177","52179","0.7948732229187492","0.7296829418417212","0.8465565567983264","52178.2","52177","52179"
"32001","0.16332040044032003","0.0989711764502301","0.24453689650460925","42431","42431","42431","0.5891855777845456","0.5296106875123128","0.7851665477135004","52431.4","52430","52432","0.7948271092459295","0.7278863675987646","0.8509376445685282","52431.2","52430","52432"
"32251","0.16651306875969896","0.10751614051111225","0.24828826963812395","42684","42684","42684","0.595972492993604","0.5361090117639193","0.7863499603233292","52684.4","52683","52685","0.7960140033411978","0.7301384957213108","0.8486439711244801","52684.2","52683","52685"
"32501","0.18610949489145168","0.12143848128210692","0.30032170497336275","42937","42937","42937","0.5897652204872014","0.5260866264053854","0.7839235233179598","52937.4","52936","52938","0.7956723516427717","0.7287610054783639","0.8458012671956869","52937.2","52936","52938"
"32751","0.14727838920619984","0.11845969991098068","0.21307941535219518","43190","43190","43190","0.5941053079571077","0.5287999827615094","0.7821974242245758","53190.4","53189","53191","0.7958758751203263","0.7285761322633071","0.8485260800650618","53190.2","53189","53191"
"33001","0.15513952782267598","0.12031116207784749","0.24840522783328303","43443","43443","43443","0.5958557515472187","0.5279074141192819","0.7781697294224539","53443.4","53442","53444","0.7966924765521273","0.7304116722917858","0.8477401063490886","53443.2","53442","53444"
"33251","0.14063521381618546","0.11254660279610543","0.18057880608685348","43696","43696","43696","0.5997101380371522","0.535353606787141","0.7825945115314014","53696.4","53695","53697","0.7968842103165894","0.72879025538024","0.8484896848745622","53696.2","53695","53697"
"33501","0.16797137258556558","0.11416752680029132","0.31759812539484517","43949","43949","43949","0.6036685228887481","0.5381740423874342","0.7760564738502742","53949.4","53948","53950","0.7971440982961256","0.729161225060017","0.8498509896787892","53949.2","53948","53950"
"33751","0.16775206492525419","0.11548182093121792","0.2539415037816212","44202","44202","44202","0.5988973335401441","0.5332397189422567","0.7736322513529466","54202.4","54201","54203","0.7985837813915687","0.7291958823409004","0.8473481828291826","54202.2","54201","54203"
"34001","0.14326564113552265","0.11749663754090085","0.18276561998343088","44455","44455","44455","0.5911668592810593","0.49840465168806425","0.7709053256859336","54455.4","54454","54456","0.799144286797978","0.7347313254828343","0.8474330866446049","54455.2","54454","54456"
"34251","0.15629606372941635","0.11476090476029983","0.21890576768157893","44708","44708","44708","0.594062291888611","0.49721973165143485","0.7703660077104153","54708.4","54707","54709","0.7991536912944402","0.7338294068452067","0.8447047200814403","54708.2","54707","54709"
"34501","0.13571427851725018","0.09384695966049601","0.18723394481103856","44961","44961","44961","0.5943353115395614","0.4885180791538068","0.7678009077478929","54961.4","54960","54962","0.7989163810666178","0.7323555838882452","0.849946721817169","54961.2","54960","54962"
"34751","0.1819126443516103","0.12421149308713342","0.3062457574636233","45214","45214","45214","0.592457737221235","0.4913592906060373","0.7662468661744315","55214.4","55213","55215","0.7975531252152506","0.7179710278148221","0.8502553734180994","55214.2","55213","55215"
"35001","0.17784498498177628","0.1290908119422583","0.24427959274839575","45467","45467","45467","0.5919331884388622","0.5091713012539467","0.7676508456690153","55467.4","55466","55468","0.7991075472895461","0.7274014763671477","0.849788851299494","55467.2","55466","55468"
"35251","0.14914927541118292","0.09734493357981669","0.26091757745920197","45720","45720","45720","0.5797758495517854","0.5078499776791723","0.7633859351836045","55720.4","55719","55721","0.8000634175136057","0.7289380685396468","0.8474492110702524","55720.2","55719","55721"
"35501","0.15721076514834434","0.0951891324613485","0.2739259586919395","45973","45973","45973","0.5842982239653469","0.5069122858855731","0.7609164711638648","55973.4","55972","55974","0.801518617285026","0.731689632635678","0.8478340811234254","55973.2","55972","55974"
"35751","0.14707279188452044","0.10169289030655182","0.20120502586825312","46226","46226","46226","0.5797775045957565","0.5116187947636258","0.7619516988589341","56226.4","56225","56227","0.8017867594304613","0.7357351953644158","0.8458564623831005","56226.2","56225","56227"
"36001","0.1567680394860886","0.1256642828146357","0.2122945822970561","46479","46479","46479","0.5840123246657423","0.5083096321785397","0.7571474327159711","56479.4","56478","56480","0.8013919549395168","0.7350707809769591","0.848026315215955","56479.2","56478","56480"
"36251","0.1772104414649115","0.1138363806491606","0.25062596589239317","46732","46732","46732","0.5828788766938328","0.5141276022609103","0.753539045553973","56732.4","56731","56733","0.8027334980331495","0.7362375122676049","0.8499977648539139","56732.2","56731","56733"
"36501","0.1586961109893152","0.1003311783162405","0.25083127682354095","46985","46985","46985","0.5821861653718919","0.5171590438632566","0.7523763779315121","56985.4","56984","56986","0.803085694501245","0.7381750257954427","0.8487802533132207","56985.2","56984","56986"
"36751","0.16653033289340613","0.10145453069953785","0.3039191488784808","47238","47238","47238","0.5888492848671059","0.5269136969826324","0.7493166086111296","57238.4","57237","57239","0.8036005838576118","0.7395079619290306","0.8480961072797921","57238.2","57237","57239"
"37001","0.17742647512617635","0.12419943999107574","0.26404516324877797","47491","47491","47491","0.5895045208972547","0.5243762982915654","0.7455212360243554","57491.4","57490","57492","0.8030308567085405","0.7369450938952691","0.8485611140168678","57491.2","57490","57492"
"37251","0.16520130255805104","0.10297866905749084","0.2622787383190105","47744","47744","47744","0.5827421237549122","0.526684053504151","0.7454232806128704","57744.4","57743","57745","0.8030636543327139","0.7397746640936583","0.8481389859776275","57744.2","57743","57745"
"37501","0.16862009181597096","0.10687613394548534","0.3195944541517955","47997","47997","47997","0.587245107413736","0.5224110710983346","0.7445565272578019","57997.4","57996","57998","0.8037671465407117","0.7355071806929989","0.8487543921171709","57997.2","57996","57998"
"37751","0.16673023881916563","0.09037865243810399","0.25791554072501166","48250","48250","48250","0.5934898512996971","0.5361146033326145","0.7392997423927251","58250.4","58249","58251","0.8041900200934833","0.7392296589647213","0.8506310295759215","58250.2","58249","58251"
"38001","0.1327838493212481","0.09483894094092606","0.2008382491155704","48503","48503","48503","0.5911734572093871","0.4993549976726522","0.7385418366244434","58503.4","58502","58504","0.8029104424871265","0.7384445047829783","0.8487748006116936","58503.2","58502","58504"
"38251","0.16390882181849428","0.12555910665177866","0.3098180676670862","48756","48756","48756","0.5926999278929884","0.4622250580180799","0.7381685121724516","58756.4","58755","58757","0.8034334054408729","0.7375691776696499","0.848926423651975","58756.2","58755","58757"
"38501","0.14657007504427788","0.11448023365827413","0.22879295292198187","49009","49009","49009","0.6010498427956492","0.4985398828081788","0.7497129814525199","59009.4","59008","59010","0.804942058715576","0.74275109931747","0.8509757179107421","59009.2","59008","59010"
"38751","0.15591886036590402","0.08673770536419112","0.24489421451185134","49262","49262","49262","0.6094944374591326","0.504021121444948","0.7604684140406006","59262.4","59261","59263","0.8045741352112138","0.7401256508577473","0.8498598966915069","59262.2","59261","59263"
"39001","0.15563451053610478","0.09900153519475632","0.24884983233193653","49515","49515","49515","0.6150117175947092","0.5112684841645481","0.766147031510931","59515.4","59514","59516","0.8045761030276628","0.7362945416301341","0.8479001173056705","59515.2","59514","59516"
"39251","0.16808251864598425","0.11631693681263941","0.29517493438052766","49768","49768","49768","0.6090595750612932","0.5059414657318805","0.7199672179795403","59768.4","59767","59769","0.8049021390230047","0.740120875934285","0.8501507306189809","59768.2","59767","59769"
"39501","0.16233363021602928","0.11185757198426705","0.2629459992101676","50021","50021","50021","0.6132911250858588","0.5068130235821683","0.7157044167949346","60021.4","60020","60022","0.8058590191995287","0.7427389070110859","0.8504293808020448","60021.2","60020","60022"
"39751","0.14160839228772415","0.10530015295860687","0.16660429560375187","50274","50274","50274","0.6152380159193139","0.5138047569620111","0.7143023359035853","60274.4","60273","60275","0.8049801893681783","0.7405660545809737","0.8460372960554784","60274.2","60273","60275"
"40001","0.1388994852541805","0.11354839913706764","0.19090627696684803","50527","50527","50527","0.6122035584652661","0.5042221710675674","0.708497254113049","60527.4","60526","60528","0.8057942294231808","0.7389364658970127","0.8500600600770605","60527.2","60526","60528"
"40251","0.16747122941185716","0.12389865059383917","0.24218272432372082","50780","50780","50780","0.6128056262594026","0.517354775413036","0.7040608432405737","60780.4","60779","60781","0.8062031133881374","0.7412022757768152","0.8490411919554282","60780.2","60779","60781"
"40501","0.16639002966681338","0.12203542158575202","0.24794475713922046","51033","51033","51033","0.618097497043105","0.5300113424839845","0.7072276574668129","61033.4","61032","61034","0.806345121938983","0.7425018837699205","0.8458737829665","61033.2","61032","61034"
"40751","0.15791421641262332","0.09764249471035695","0.2382112506498732","51286","51286","51286","0.6097765777549686","0.5223265580551713","0.6995307920111684","61286.4","61285","61287","0.8069571463281472","0.7447500912470982","0.8497940315607233","61286.2","61285","61287"
"41001","0.1657898366717509","0.13064099088974596","0.23386615195615912","51539","51539","51539","0.6117006442289786","0.5287211801676157","0.7048281761960423","61539.4","61538","61540","0.8077334569711558","0.7431647514784208","0.8503279537132971","61539.2","61538","61540"
"41251","0.1706598982530079","0.12485938713435134","0.29072077158189014","51792","51792","51792","0.610230248687375","0.5316045672577985","0.7075876100892347","61792.4","61791","61793","0.8065523188469627","0.7432741160308611","0.8511718458357093","61792.2","61791","61793"
"41501","0.1692967798045283","0.11269771290381798","0.2971120579881694","52045","52045","52045","0.6037227978370194","0.5261473841333615","0.7080579904641644","62045.4","62044","62046","0.8067980531217813","0.7444369431281752","0.8514560901780607","62045.2","62044","62046"
"41751","0.1723026162865119","0.12016353764039114","0.277653456868215","52298","52298","52298","0.6033848403324791","0.5130297370415591","0.7037919380728781","62298.4","62297","62299","0.8074525548521579","0.7451440219401546","0.8458203417096698","62298.2","62297","62299"
"42001","0.1667369546214093","0.09603146458470299","0.25529916881539455","52551","52551","52551","0.6122649167959374","0.5299586145272948","0.7065049520252095","62551.4","62550","62552","0.8083339508487608","0.7443312811442866","0.8505960397890415","62551.2","62550","62552"
"42251","0.16563293324473033","0.10023340332034023","0.28064099755741656","52804","52804","52804","0.6098215160695565","0.525909179062216","0.7173707316889483","62804.4","62803","62805","0.8072300216681866","0.74165036419122","0.8488715120900867","62804.2","62803","62805"
"42501","0.15805190986738546","0.11539675729975936","0.22049784940289566","53057","53057","53057","0.6112011675489609","0.5164266443033697","0.7205581197371386","63057.4","63056","63058","0.807416831637948","0.744836736735111","0.8491980894911875","63057.2","63056","63058"
"42751","0.1514775133968909","0.11234010503064126","0.20650588177494772","53310","53310","53310","0.6185247056052618","0.5442369735372132","0.7228340252587478","63310.4","63309","63311","0.807357278842954","0.7446704143149493","0.8487826583271797","63310.2","63309","63311"
"43001","0.14788433991108302","0.09265236500022647","0.22655226340997947","53563","53563","53563","0.6146079159460509","0.5261520403135627","0.7274026674546588","63563.4","63562","63564","0.8078053899330749","0.7471037475058682","0.8487825119404715","63563.2","63562","63564"
"43251","0.2032911416990672","0.11276043318166187","0.32926630587154737","53816","53816","53816","0.6169774860899667","0.5250119411310687","0.7361703183237627","63816.4","63815","63817","0.8079470901469594","0.7475498481026954","0.8484909231005897","63816.2","63815","63817"
"43501","0.16054249740493687","0.11835979633613661","0.1899479356055906","54069","54069","54069","0.6237562651750692","0.5346572584118363","0.7497284291856097","64069.4","64068","64070","0.8069771513309508","0.74342480116083","0.8472696833078925","64069.2","64068","64070"
"43751","0.16546449879654335","0.10179754908938987","0.24135420939193314","54322","54322","54322","0.6184563693081129","0.5311320201757883","0.750515091337639","64322.4","64321","64323","0.8079721985307249","0.7436054933442594","0.8466351324453685","64322.2","64321","64323"
"44001","0.1761127883754467","0.09577462310258786","0.2892092610278359","54575","54575","54575","0.6173293780317495","0.5304329176095467","0.6897299662254138","64575.4","64574","64576","0.8079960829309496","0.7466290080560596","0.8454536676932634","64575.2","64574","64576"
"44251","0.15546973332282132","0.11098576549666461","0.20502603880280468","54828","54828","54828","0.6159667963083701","0.5314826847244127","0.6888242962408471","64828.4","64827","64829","0.8088017826739742","0.74589570317807","0.8440544299040716","64828.2","64827","64829"
"44501","0.15878647528550313","0.09764089954546598","0.33043251626767234","55081","55081","55081","0.6064403250917303","0.5287213157527717","0.6783688739055176","65081.4","65080","65082","0.8079866101490426","0.748722082604116","0.8493588542992768","65081.2","65080","65082"
"44751","0.162178428486528","0.12168385442377778","0.2382800641739303","55334","55334","55334","0.608114504378214","0.5322652250823791","0.6799506183983708","65334.4","65333","65335","0.8086211868795509","0.7438250358214102","0.8484723433554672","65334.2","65333","65335"
"45001","0.17382443655133586","0.09234644882889945","0.2826061773587471","55587","55587","55587","0.614806222277691","0.5483760264043263","0.6849339559432379","65587.4","65586","65588","0.8081190410165414","0.7446218049239978","0.8480457749995122","65587.2","65586","65588"
"45251","0.17557314311349362","0.09998279504741228","0.2565098574315986","55840","55840","55840","0.6174410689908058","0.5303302113483727","0.7007964608288516","65840.4","65839","65841","0.8094259262641978","0.7485540378706983","0.8495731540098559","65840.2","65839","65841"
"45501","0.15598369450926888","0.09186160599288418","0.23013718770979147","56093","56093","56093","0.6101399363578601","0.5458432645771277","0.706675728924234","66093.4","66092","66094","0.8088964505461247","0.7450656822258509","0.8488992697628668","66093.2","66092","66094"
"45751","0.15511928221778698","0.1061205825483085","0.23977951986309615","56346","56346","56346","0.6058871112325259","0.5265510601693658","0.7016055998786531","66346.4","66345","66347","0.8083676366008014","0.7433506521543397","0.8483631775858171","66346.2","66345","66347"
"46001","0.162867094593009","0.10769451705674986","0.27092384382355367","56599","56599","56599","0.6092583134418749","0.5378361273914449","0.726646481677385","66599.4","66598","66600","0.809507866642323","0.7457733002158332","0.8483631369744","66599.2","66598","66600"
"46251","0.16031339018141227","0.11229316799353355","0.26973901205990625","56852","56852","56852","0.6002582655654843","0.5408026477291946","0.7286619963249023","66852.4","66851","66853","0.8101769315913293","0.7457221157096898","0.8476617554069718","66852.2","66851","66853"
"46501","0.16346266339285562","0.11512021429364801","0.25314158183183355","57105","57105","57105","0.6056535233255641","0.5446897033391164","0.7407881492527405","67105.4","67104","67106","0.8105362708839442","0.7466755373875544","0.8519113071396582","67105.2","67104","67106"
"46751","0.1664004199735701","0.10167768891646596","0.26194397644278683","57358","57358","57358","0.6026317482879036","0.49532429179255233","0.7467574594014417","67358.4","67357","67359","0.8105046582772081","0.7515389223807237","0.8510124427831975","67358.2","67357","67359"
"47001","0.1381037320121933","0.10594279812958589","0.17780674814314973","57611","57611","57611","0.6086114945193761","0.5297902665907697","0.7562931723179136","67611.4","67610","67612","0.8095873176631357","0.7497269760447032","0.848509839369602","67611.2","67610","67612"
"47251","0.18428609750326452","0.10049481133766677","0.2878254004070918","57864","57864","57864","0.6132804703862041","0.5371289067295864","0.765052508288006","67864.4","67863","67865","0.8102964046220235","0.7490649629019511","0.8476360099334247","67864.2","67863","67865"
"47501","0.1461459601423484","0.0925300875566976","0.24656032734637195","58117","58117","58117","0.6187286127095641","0.5452342479432275","0.7741913664391344","68117.4","68116","68118","0.8104186930484181","0.7514891412508515","0.8464487306000386","68117.2","68116","68118"
"47751","0.16469708650889128","0.12970934275977286","0.24251192046752185","58370","58370","58370","0.6202142799030625","0.5444365677805953","0.7774335850581648","68370.4","68369","68371","0.8104839292858053","0.7487197048785441","0.8491703075516199","68370.2","68369","68371"
"48001","0.1405854068222591","0.10584015116282271","0.19625047941622706","58623","58623","58623","0.6274314653351941","0.5445389260410772","0.7851224237744848","68623.4","68622","68624","0.8109693105425325","0.7528896930146648","0.8473097636945655","68623.2","68622","68624"
"48251","0.17984230199587006","0.13358118209145145","0.2875066413638374","58876","58876","58876","0.6277124132788144","0.5491221345571318","0.7897595211295423","68876.4","68875","68877","0.8116315124080712","0.7491329817615571","0.8480379188788637","68876.2","68875","68877"
"48501","0.17640458536167242","0.11274668774550181","0.3011948754775359","59129","59129","59129","0.6103825389936117","0.5496133250952818","0.683203988530263","69129.4","69128","69130","0.8102605736332447","0.7511961706995968","0.8456073620621662","69129.2","69128","69130"
"48751","0.1839072922227803","0.11922379048320317","0.3125982017558767","59382","59382","59382","0.6121879037042012","0.5497075366541646","0.6665980889113194","69382.4","69381","69383","0.8107719658325617","0.7473578200513015","0.8489087800477885","69382.2","69381","69383"
"49001","0.17067228213827113","0.09453815806470992","0.30763883901898403","59635","59635","59635","0.6157292325653367","0.5532650088956609","0.6823736671806574","69635.4","69634","69636","0.8115772065809548","0.7516975486162225","0.8502269957785898","69635.2","69634","69636"
"49251","0.1852815826215943","0.09826485676435216","0.2826096125863936","59888","59888","59888","0.6065547080831759","0.5506280073004733","0.670171251661922","69888.4","69887","69889","0.8103217940128896","0.7507451991658434","0.850568681268364","69888.2","69887","69889"
"49501","0.1678398904861355","0.12216915041004672","0.2692069865959079","60141","60141","60141","0.6013642418170054","0.525836654905472","0.6874618405624981","70141.4","70140","70142","0.8101518117037095","0.7497685425245434","0.8463616337411484","70141.2","70140","70142"
"49751","0.1400196652193239","0.09736005129568649","0.17751229177592448","60394","60394","60394","0.6067232210618455","0.5247003818184821","0.6919550507807418","70394.4","70393","70395","0.8105884059140273","0.7517588110070178","0.8458214851589563","70394.2","70393","70395"
"50001","0.15997143713455847","0.10396388091341369","0.23592486046341804","60647","60647","60647","0.6088965457368871","0.5293860528133216","0.6835337661606341","70647.4","70646","70648","0.8103244516489297","0.7494086584965471","0.8501031537586897","70647.2","70646","70648"
"50251","0.1701827119835284","0.10119632298407691","0.2968880141853722","60900","60900","60900","0.6038639226564175","0.5378373440011457","0.6929801982927701","70900.4","70899","70901","0.8122006110453845","0.7515924423845497","0.8490243399780273","70900.2","70899","70901"
"50501","0.17676787425960888","0.12031465515374067","0.23965484454478841","61153","61153","61153","0.6087311611762198","0.5425551145367196","0.7003851381906707","71153.4","71152","71154","0.8110637328673596","0.7520529130455806","0.8479490881364466","71153.2","71152","71154"
"50751","0.19371252584385834","0.13340452772027528","0.3407156623819577","61406","61406","61406","0.6073585810703882","0.5459461099759995","0.7064671199473687","71406.4","71405","71407","0.8112962143765937","0.7531502100891414","0.8467051597341945","71406.2","71405","71407"
"51001","0.16716883639314203","0.09644203585718206","0.2450835630175169","61659","61659","61659","0.6069315752293718","0.5427449384081764","0.7124415032187791","71659.4","71658","71660","0.8096763129224451","0.7507521481300475","0.8507810936909118","71659.2","71658","71660"
"51251","0.17187587754161085","0.11950247423250568","0.2798340719641269","61912","61912","61912","0.6016005956886954","0.5503735950414635","0.6984105343073373","71912.4","71911","71913","0.8113579484869996","0.7529830788712861","0.8480306572278599","71912.2","71911","71913"
"51501","0.1717766952743045","0.11115343072328701","0.26570249582981326","62165","62165","62165","0.6032012136112542","0.5536802896732531","0.6840533338796002","72165.4","72164","72166","0.8121670366936996","0.7549138779215444","0.8483999825646669","72165.2","72164","72166"
