"stage2/step","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"30751","0","0","0","41166","41166","41166","0.2477807321489543","0.18247883422803848","0.3122309533234422","51166.2","51165","51167","0.5259989171166842","0.44361675778482346","0.6196596931250918","51166.2","51165","51167"
"31001","0","0","0","41419","41419","41419","0.2413129214477559","0.17349566905258493","0.3111392461154081","51419.2","51418","51420","0.5263831262376676","0.4478492045085239","0.6299896903307614","51419.2","51418","51420"
"31251","0","0","0","41672","41672","41672","0.23617618851785238","0.16821554098613","0.28981195850380775","51672.2","51671","51673","0.5271543685872044","0.4433257284550505","0.6297930895013049","51672.2","51671","51673"
"31501","0","0","0","41925","41925","41925","0.23726060194585225","0.15731684608053156","0.2893926367298421","51925.2","51924","51926","0.527346552030638","0.4531881984079468","0.625272560711912","51925.2","51924","51926"
"31751","0","0","0","42178","42178","42178","0.23367799174609077","0.17135134794987064","0.3003725755858354","52178.2","52177","52179","0.5263850421258544","0.44135056804303635","0.6193864478423345","52178.2","52177","52179"
"32001","0","0","0","42431","42431","42431","0.24381319179497338","0.17748868589179037","0.2936743020060956","52431.2","52430","52432","0.5296258631067154","0.4444530699596593","0.6260405574788971","52431.2","52430","52432"
"32251","0","0","0","42684","42684","42684","0.23783175250471428","0.1666052383722752","0.3030132040471035","52684.2","52683","52685","0.5268536102484375","0.4477417410654002","0.62264507808435","52684.2","52683","52685"
"32501","0","0","0","42937","42937","42937","0.24569855332680035","0.183946925030639","0.30341800976266203","52937.2","52936","52938","0.5270109997918833","0.4480373514655402","0.5990665644776366","52937.2","52936","52938"
"32751","0","0","0","43190","43190","43190","0.24504498130435048","0.1713384353126195","0.3044225830062683","53190.2","53189","53191","0.526674231379076","0.4373055318895003","0.622483337579767","53190.2","53189","53191"
"33001","0","0","0","43443","43443","43443","0.23990714523960413","0.17914814181553834","0.3071467836404803","53443.2","53442","53444","0.5284226311814966","0.4376638219184098","0.6247598480077349","53443.2","53442","53444"
"33251","0","0","0","43696","43696","43696","0.24489194037433312","0.1868835148899226","0.2969867252574795","53696.2","53695","53697","0.5233115946398901","0.44328460606167647","0.5841079123710282","53696.2","53695","53697"
"33501","0","0","0","43949","43949","43949","0.24569804006063234","0.18138381404053033","0.29481549171677274","53949.2","53948","53950","0.5260605240943513","0.4399246640790523","0.5975620745921085","53949.2","53948","53950"
"33751","0","0","0","44202","44202","44202","0.252509749870699","0.18297696692978738","0.2973075463665512","54202.2","54201","54203","0.5248358585192691","0.4407393242421784","0.6013024665050766","54202.2","54201","54203"
"34001","0","0","0","44455","44455","44455","0.24327760993466097","0.16576029121176222","0.30407366415060133","54455.2","54454","54456","0.5271297766577281","0.4450332525648066","0.602350844652133","54455.2","54454","54456"
"34251","0","0","0","44708","44708","44708","0.24313093089370227","0.16169348993514693","0.29058992936899813","54708.2","54707","54709","0.5255796217142915","0.44200771915391235","0.5868907388251754","54708.2","54707","54709"
"34501","0","0","0","44961","44961","44961","0.23883373314170683","0.16317164981912669","0.2968306263150088","54961.2","54960","54962","0.5284998253941775","0.43575008750229405","0.6050429021337547","54961.2","54960","54962"
"34751","0","0","0","45214","45214","45214","0.24279829422040583","0.17034202904219048","0.27942404147596284","55214.2","55213","55215","0.5279986701904698","0.4330501346611596","0.6073402815284832","55214.2","55213","55215"
"35001","0","0","0","45467","45467","45467","0.22208503486945022","0.1342524085492914","0.2744219763621793","55467.2","55466","55468","0.527304466255414","0.43968910990575444","0.6139423605690382","55467.2","55466","55468"
"35251","0","0","0","45720","45720","45720","0.23056411396533721","0.1288760373240296","0.28527112796751053","55720.2","55719","55721","0.5281321840472295","0.4406000979051353","0.6084969524637887","55720.2","55719","55721"
"35501","0","0","0","45973","45973","45973","0.2367597333232052","0.16405949441602613","0.29939719785792585","55973.2","55972","55974","0.5279385943545811","0.4369883688415245","0.6133759406115344","55973.2","55972","55974"
"35751","0","0","0","46226","46226","46226","0.2352917692127531","0.11921538472367184","0.2958879666892157","56226.2","56225","56227","0.5277275336810383","0.438354835390919","0.6104780046099466","56226.2","56225","56227"
"36001","0","0","0","46479","46479","46479","0.22845495679364322","0.1124775963221982","0.28361743840452913","56479.2","56478","56480","0.5260598151590219","0.4442065102391344","0.6027975914740302","56479.2","56478","56480"
"36251","0","0","0","46732","46732","46732","0.23282193583123786","0.14722417516552416","0.28584651695064045","56732.2","56731","56733","0.5251972006827865","0.42962045883947597","0.5826388441859435","56732.2","56731","56733"
"36501","0","0","0","46985","46985","46985","0.2396557004375365","0.18937777273321324","0.295975594852891","56985.2","56984","56986","0.5293063182309186","0.43604648955012726","0.6083436532797641","56985.2","56984","56986"
"36751","0","0","0","47238","47238","47238","0.25094715152714125","0.18038583279367187","0.31465758545947453","57238.2","57237","57239","0.5240888264454686","0.435295814810755","0.611330247570079","57238.2","57237","57239"
"37001","0","0","0","47491","47491","47491","0.23157915131114862","0.12415211742205878","0.29381630841411405","57491.2","57490","57492","0.5284403510528924","0.4341294272097552","0.6118023919176666","57491.2","57490","57492"
"37251","0","0","0","47744","47744","47744","0.23667571485631633","0.1522628010807927","0.29562039594131606","57744.2","57743","57745","0.52410819476542","0.4298562825956532","0.6138411670879304","57744.2","57743","57745"
"37501","0","0","0","47997","47997","47997","0.2356011481658699","0.15785713626857117","0.28943555575852126","57997.2","57996","57998","0.5302092948070765","0.4386330688151581","0.6085853231496188","57997.2","57996","57998"
"37751","0","0","0","48250","48250","48250","0.241136095631094","0.16300582666334207","0.3239970280210717","58250.2","58249","58251","0.5309070428348891","0.43293648152942177","0.6174445550728433","58250.2","58249","58251"
"38001","0","0","0","48503","48503","48503","0.23645319138220566","0.1677535310661792","0.28329032742913696","58503.2","58502","58504","0.5302614398553084","0.4325767917310099","0.6172889995122659","58503.2","58502","58504"
"38251","0","0","0","48756","48756","48756","0.24181534769759833","0.17962443314488385","0.30290114264152734","58756.2","58755","58757","0.5311811479350006","0.44163316750236686","0.6176118937846378","58756.2","58755","58757"
"38501","0","0","0","49009","49009","49009","0.23956856922612718","0.1789416129162717","0.3015510230194407","59009.2","59008","59010","0.5341293690054871","0.4378873759732061","0.6234988230658727","59009.2","59008","59010"
"38751","0","0","0","49262","49262","49262","0.24240711180034502","0.17654864115899221","0.3111145489626436","59262.2","59261","59263","0.5311135814936162","0.4433118026753419","0.6075488346752553","59262.2","59261","59263"
"39001","0","0","0","49515","49515","49515","0.24174248539857998","0.1802504123800297","0.3086662924858842","59515.2","59514","59516","0.5320556159450538","0.4327609695686149","0.6141269921656403","59515.2","59514","59516"
"39251","0","0","0","49768","49768","49768","0.24579416604821874","0.18129041633239718","0.31518275888035874","59768.2","59767","59769","0.5296369012670985","0.4399779474248612","0.6098963679889606","59768.2","59767","59769"
"39501","0","0","0","50021","50021","50021","0.23741233339727677","0.18711639991840404","0.27667468141957136","60021.2","60020","60022","0.532271864208224","0.43972956129310453","0.6166786685653206","60021.2","60020","60022"
"39751","0","0","0","50274","50274","50274","0.23743371861561452","0.17821254762913877","0.27075853467409083","60274.2","60273","60275","0.5315808704309349","0.4363265612286621","0.6169792974342957","60274.2","60273","60275"
"40001","0","0","0","50527","50527","50527","0.2409542848367913","0.17515044557085357","0.3168027799823997","60527.2","60526","60528","0.532067992501621","0.439221180292612","0.6122194157166083","60527.2","60526","60528"
"40251","0","0","0","50780","50780","50780","0.2415717516923591","0.1723877562612242","0.28628833726507646","60780.2","60779","60781","0.5319911326679285","0.43963686929966245","0.6194637022405718","60780.2","60779","60781"
"40501","0","0","0","51033","51033","51033","0.24193427238733106","0.17712428910702885","0.3029196209504579","61033.2","61032","61034","0.5293658562841842","0.43763291499400986","0.6193606491214751","61033.2","61032","61034"
"40751","0","0","0","51286","51286","51286","0.23865565295879332","0.18257007289307658","0.28693217298054585","61286.2","61285","61287","0.5276370801975538","0.4372558947814567","0.6138528777167902","61286.2","61285","61287"
"41001","0","0","0","51539","51539","51539","0.23270277014602128","0.16009224645439576","0.27326875972639975","61539.2","61538","61540","0.5309328527241332","0.4328604713665959","0.6162054779275826","61539.2","61538","61540"
"41251","0","0","0","51792","51792","51792","0.2331284426944269","0.1200657891220462","0.3012427006484688","61792.2","61791","61793","0.5320269538584699","0.4412517545124226","0.6154550995970605","61792.2","61791","61793"
"41501","0","0","0","52045","52045","52045","0.24137121858066238","0.17938241577383857","0.2939880699202046","62045.2","62044","62046","0.531420485454427","0.43300593683801314","0.6128165658137693","62045.2","62044","62046"
"41751","0","0","0","52298","52298","52298","0.23649948178000182","0.12014320267721038","0.2985929798762244","62298.2","62297","62299","0.5346323829314598","0.44113437912427633","0.6184994654417049","62298.2","62297","62299"
"42001","0","0","0","52551","52551","52551","0.235026496209432","0.12401895769243729","0.29036250409098796","62551.2","62550","62552","0.5336643064428426","0.43932985798036794","0.6148433239792277","62551.2","62550","62552"
"42251","0","0","0","52804","52804","52804","0.23821236524532843","0.1351863094338334","0.2808439559424777","62804.2","62803","62805","0.5364198490055866","0.43946797637019896","0.6125529846660378","62804.2","62803","62805"
"42501","0","0","0","53057","53057","53057","0.24641050316260724","0.17223250886098568","0.29165390835471544","63057.2","63056","63058","0.5368070101270217","0.4453604705702678","0.6145225923188274","63057.2","63056","63058"
"42751","0","0","0","53310","53310","53310","0.2427550162473698","0.17883177637417216","0.30066449421161984","63310.2","63309","63311","0.5373454801550727","0.43971137806254745","0.6140229402811554","63310.2","63309","63311"
"43001","0","0","0","53563","53563","53563","0.24514837203421277","0.16666530295450355","0.3037698208575283","63563.2","63562","63564","0.5361770288377895","0.43800047910193934","0.6181700943683541","63563.2","63562","63564"
"43251","0","0","0","53816","53816","53816","0.24196349652355606","0.17468234118260323","0.29262017432159204","63816.2","63815","63817","0.5391999723418774","0.4436172281672273","0.612971098466853","63816.2","63815","63817"
"43501","0","0","0","54069","54069","54069","0.24846260405221457","0.16444814112351697","0.30450471057599116","64069.2","64068","64070","0.5362703000084678","0.43892204221693654","0.617266194219777","64069.2","64068","64070"
"43751","0","0","0","54322","54322","54322","0.24245318123790546","0.17271891502197118","0.28921214251281546","64322.2","64321","64323","0.5418860706234915","0.44254862918315574","0.6209745300384122","64322.2","64321","64323"
"44001","0","0","0","54575","54575","54575","0.23873596514510137","0.1490362063158541","0.28926816689043117","64575.2","64574","64576","0.5405159097140588","0.43865324409029294","0.6239013302684401","64575.2","64574","64576"
"44251","0","0","0","54828","54828","54828","0.2281922419801284","0.13539421193044712","0.28403803772387753","64828.2","64827","64829","0.5392825540200695","0.44394632216273333","0.6227762415232084","64828.2","64827","64829"
"44501","0","0","0","55081","55081","55081","0.23433765719841881","0.17116951687509196","0.29228637832025023","65081.2","65080","65082","0.5428192121638936","0.4387972007330491","0.629182238317765","65081.2","65080","65082"
"44751","0","0","0","55334","55334","55334","0.24615282945371755","0.16632706708293665","0.3260747798631803","65334.2","65333","65335","0.5402234695060034","0.442948657291743","0.6269878192916248","65334.2","65333","65335"
"45001","0","0","0","55587","55587","55587","0.2447250340148212","0.16640909030274353","0.29641761640451053","65587.2","65586","65588","0.5399083222491434","0.4401597955240395","0.6325206491168679","65587.2","65586","65588"
"45251","0","0","0","55840","55840","55840","0.2484096921449165","0.15964913324781427","0.29259251647110684","65840.2","65839","65841","0.540259738496123","0.44004865759738887","0.6235863105478086","65840.2","65839","65841"
"45501","0","0","0","56093","56093","56093","0.25246045857082916","0.17276041310054163","0.29607569904838416","66093.2","66092","66094","0.5420057129023845","0.44216563060838754","0.6256017150757929","66093.2","66092","66094"
"45751","0","0","0","56346","56346","56346","0.24034238245962203","0.1794517117721898","0.28588466641787924","66346.2","66345","66347","0.5401852717221873","0.443917604393674","0.6341509187381129","66346.2","66345","66347"
"46001","0","0","0","56599","56599","56599","0.24502906157553825","0.17746201015714305","0.2833887124377474","66599.2","66598","66600","0.5401843481437525","0.4483745584732996","0.6201055015505467","66599.2","66598","66600"
"46251","0","0","0","56852","56852","56852","0.2442864423362127","0.17816711028095186","0.28199693674186366","66852.2","66851","66853","0.540788508524403","0.44984158436651106","0.6314104590963547","66852.2","66851","66853"
"46501","0","0","0","57105","57105","57105","0.24744766946693728","0.17661871065248752","0.30099288356175136","67105.2","67104","67106","0.541422640184912","0.4473328162829803","0.6342803422805579","67105.2","67104","67106"
"46751","0","0","0","57358","57358","57358","0.23312868623860794","0.12506442327387396","0.298309971701333","67358.2","67357","67359","0.5415792789495784","0.44622422670571077","0.6183399941431508","67358.2","67357","67359"
"47001","0","0","0","57611","57611","57611","0.23031685840277283","0.11954684072641406","0.2957818377233691","67611.2","67610","67612","0.5418296420504506","0.4425077720202073","0.6229528514244587","67611.2","67610","67612"
"47251","0","0","0","57864","57864","57864","0.24210021573452872","0.1661510484426374","0.30088489582129646","67864.2","67863","67865","0.542295126031434","0.4429651708123675","0.625867295501788","67864.2","67863","67865"
"47501","0","0","0","58117","58117","58117","0.2421852124109209","0.16784000545201755","0.2944734706053107","68117.2","68116","68118","0.5386533490530099","0.436948696280849","0.6241734282300091","68117.2","68116","68118"
"47751","0","0","0","58370","58370","58370","0.24604745736051084","0.16996512963856014","0.3021395631794612","68370.2","68369","68371","0.5393165326310001","0.44488380861904336","0.6224212972863366","68370.2","68369","68371"
"48001","0","0","0","58623","58623","58623","0.24912683911352623","0.16639746663808658","0.3025530921127392","68623.2","68622","68624","0.5371894467892505","0.4428098911012553","0.6261334944202106","68623.2","68622","68624"
"48251","0","0","0","58876","58876","58876","0.2436155770663723","0.1766742146012614","0.28975569670571405","68876.2","68875","68877","0.5363881287963836","0.4413687653658635","0.627148578927369","68876.2","68875","68877"
"48501","0","0","0","59129","59129","59129","0.2438489142876385","0.16748496255978812","0.28547654502487213","69129.2","69128","69130","0.5398211956357628","0.44532915881243335","0.6322838674554748","69129.2","69128","69130"
"48751","0","0","0","59382","59382","59382","0.24259441848272978","0.1828649233209352","0.2903013213394415","69382.2","69381","69383","0.5388758529138251","0.44620408238690323","0.6267200516258918","69382.2","69381","69383"
"49001","0","0","0","59635","59635","59635","0.2434519685768703","0.17845909403079413","0.2943349416893728","69635.2","69634","69636","0.540607899872824","0.4480710514395456","0.6343592222938972","69635.2","69634","69636"
"49251","0","0","0","59888","59888","59888","0.24035170369092757","0.1847377189789427","0.2866390390576348","69888.2","69887","69889","0.5369941630030124","0.4434025741579875","0.6334496409161755","69888.2","69887","69889"
"49501","0","0","0","60141","60141","60141","0.23440267966017797","0.11540646942040647","0.28829778565450914","70141.2","70140","70142","0.5369123670193096","0.4388910156802314","0.6264470142345905","70141.2","70140","70142"
"49751","0","0","0","60394","60394","60394","0.240454851083846","0.11581784664865584","0.32141868912277244","70394.2","70393","70395","0.5387665796127179","0.4420473053355766","0.6276584256726159","70394.2","70393","70395"
"50001","0","0","0","60647","60647","60647","0.2404412743328181","0.1594812689629394","0.3160396036374844","70647.2","70646","70648","0.5349911490347873","0.44268722085569323","0.6279349067432132","70647.2","70646","70648"
"50251","0","0","0","60900","60900","60900","0.2259051006006189","0.1221810512345157","0.31033139248927244","70900.2","70899","70901","0.5386409348120732","0.44524509426034803","0.6342779009343799","70900.2","70899","70901"
"50501","0","0","0","61153","61153","61153","0.23832285576784082","0.16294986456413385","0.28187981902375836","71153.2","71152","71154","0.5398180253299907","0.44702963623341974","0.6315527746364277","71153.2","71152","71154"
"50751","0","0","0","61406","61406","61406","0.23822470212183924","0.13189362511877067","0.29656221720162895","71406.2","71405","71407","0.5398734405715935","0.4471265932534935","0.6289657022087765","71406.2","71405","71407"
"51001","0","0","0","61659","61659","61659","0.24927228678029278","0.17992035606843138","0.29610685045761603","71659.2","71658","71660","0.535078910967864","0.4396602091968657","0.6204831979911185","71659.2","71658","71660"
"51251","0","0","0","61912","61912","61912","0.24440559367101583","0.17196174827696414","0.2877124378053933","71912.2","71911","71913","0.5389989684791986","0.4444462720887721","0.6341077610499812","71912.2","71911","71913"
"51501","0","0","0","62165","62165","62165","0.22930953827880413","0.12097875478706063","0.287004451587552","72165.2","72164","72166","0.5422974956498415","0.44352290544461326","0.6388180823586601","72165.2","72164","72166"
"51751","0","0","0","62418","62418","62418","0.2425634944692777","0.17688816787591136","0.2889234117594591","72418.2","72417","72419","0.5387843899466022","0.4436525977257449","0.6314198095446788","72418.2","72417","72419"
"52001","0","0","0","62671","62671","62671","0.24967960966343977","0.17611382292360506","0.297463328684076","72671.2","72670","72672","0.5394318587298731","0.44533094896926884","0.6298539426225446","72671.2","72670","72672"
"52251","0","0","0","62924","62924","62924","0.24475574364243405","0.17865336340730048","0.29114290448939834","72924.2","72923","72925","0.5406906361445268","0.4422679515425892","0.6310060407631956","72924.2","72923","72925"
"52501","0","0","0","63177","63177","63177","0.24315783075263098","0.17567338889812034","0.27896362822368287","73177.2","73176","73178","0.5409605330905354","0.4496443593212467","0.6305591713314413","73177.2","73176","73178"
"52751","0","0","0","63430","63430","63430","0.22685113872225054","0.10756515049285167","0.2867465331130227","73430.2","73429","73431","0.5382003437957796","0.44875210000657584","0.639877082533472","73430.2","73429","73431"
"53001","0","0","0","63683","63683","63683","0.2404057542048507","0.18344356381514298","0.2905060346827456","73683.2","73682","73684","0.5412615267506924","0.4426719901573685","0.6333772134286445","73683.2","73682","73684"
"53251","0","0","0","63936","63936","63936","0.23543157826271793","0.12251822654820084","0.30370461657889225","73936.2","73935","73937","0.5400475585678884","0.4501945685562817","0.6315021155639446","73936.2","73935","73937"
"53501","0","0","0","64189","64189","64189","0.23428784201210595","0.12815876092392708","0.30155691663919876","74189.2","74188","74190","0.5366105215081436","0.443344801897556","0.6308521678409638","74189.2","74188","74190"
"53751","0","0","0","64442","64442","64442","0.24276515510533675","0.18072871568450377","0.2915753712288944","74442.2","74441","74443","0.5405463231990812","0.44481792533016173","0.6347466364577454","74442.2","74441","74443"
"54001","0","0","0","64695","64695","64695","0.24104084030262313","0.17659789875998735","0.2908125573604802","74695.2","74694","74696","0.5421270057976678","0.443187582299646","0.6382996674620466","74695.2","74694","74696"
"54251","0","0","0","64948","64948","64948","0.24463782255591937","0.17530864934809204","0.29476253935503266","74948.2","74947","74949","0.5425759989260751","0.44610105336677996","0.6313353399180479","74948.2","74947","74949"
"54501","0","0","0","65201","65201","65201","0.24467856747114497","0.15153032030241176","0.2984080126209734","75201.2","75200","75202","0.5442763013629472","0.4501129910623984","0.6385354373245006","75201.2","75200","75202"
"54751","0","0","0","65454","65454","65454","0.23697041874593303","0.15793259162961457","0.283629715729926","75454.2","75453","75455","0.5415821647920951","0.4427068366616712","0.6367654339150141","75454.2","75453","75455"
"55001","0","0","0","65707","65707","65707","0.2290486895827626","0.1102885349076284","0.28681751257952903","75707.2","75706","75708","0.5437781635431711","0.4394825190887353","0.6395991199190452","75707.2","75706","75708"
"55251","0","0","0","65960","65960","65960","0.2315963279914639","0.14033698583875864","0.30273947327845585","75960.2","75959","75961","0.5432242408450227","0.44644280229713706","0.6414773933231881","75960.2","75959","75961"
"55501","0","0","0","66213","66213","66213","0.2339852229001705","0.15957977262981543","0.29233959935141407","76213.2","76212","76214","0.5433263183859591","0.4433300181727754","0.6337870369678661","76213.2","76212","76214"
"55751","0","0","0","66466","66466","66466","0.2372141622335715","0.15341985614148715","0.29208106245200527","76466.2","76465","76467","0.5452703493089285","0.4463525935983392","0.6330109479325452","76466.2","76465","76467"
"56001","0","0","0","66719","66719","66719","0.23340573131486134","0.13026661985495114","0.30411917717810366","76719.2","76718","76720","0.5453915737744335","0.44792069188795536","0.6385038189773594","76719.2","76718","76720"
"56251","0","0","0","66972","66972","66972","0.23402136110146862","0.16007170347015107","0.29338046730675404","76972.2","76971","76973","0.5458562389773615","0.4496644867999658","0.6416333928717083","76972.2","76971","76973"
"56501","0","0","0","67225","67225","67225","0.23490055798335038","0.1453927518691407","0.29434822417092754","77225.2","77224","77226","0.5459733244804514","0.450530094203992","0.6387414275964363","77225.2","77224","77226"
"56751","0","0","0","67478","67478","67478","0.24383754760723925","0.17988741880509","0.2964792412417001","77478.2","77477","77479","0.5459222460049591","0.44499822332955175","0.6285969206814527","77478.2","77477","77479"
"57001","0","0","0","67731","67731","67731","0.23389616713800548","0.17718525451330408","0.3001534954503867","77731.2","77730","77732","0.5451447965067141","0.4447715761872245","0.6292203635600874","77731.2","77730","77732"
"57251","0","0","0","67984","67984","67984","0.23073686116792622","0.18129333507109047","0.2785291072336308","77984.2","77983","77985","0.5456578016313346","0.4528429866549284","0.6294943720894339","77984.2","77983","77985"
"57501","0","0","0","68237","68237","68237","0.2342291723545305","0.17739163025161392","0.2707028796452059","78237.2","78236","78238","0.5425554964786119","0.4470235347720468","0.6288546084153376","78237.2","78236","78238"
"57751","0","0","0","68490","68490","68490","0.23719551833526178","0.174903812806491","0.2890676959840445","78490.2","78489","78491","0.5456822453820429","0.44720927205544686","0.6333339908363067","78490.2","78489","78491"
"58001","0","0","0","68743","68743","68743","0.24512956355551588","0.18396454213173608","0.2929449373312314","78743.2","78742","78744","0.5450219766460943","0.4522986078214123","0.6309935793414942","78743.2","78742","78744"
"58251","0","0","0","68996","68996","68996","0.2401995741721393","0.16262289524698195","0.30684853677673307","78996.2","78995","78997","0.5464181940936034","0.45351434995459206","0.6357212137878914","78996.2","78995","78997"
"58501","0","0","0","69249","69249","69249","0.23412372649518468","0.1219416537531945","0.2806696863078589","79249.2","79248","79250","0.5458133047562157","0.4474560912240334","0.6325593487771134","79249.2","79248","79250"
"58751","0","0","0","69502","69502","69502","0.23617290221879345","0.18176497956152798","0.29510736883636285","79502.2","79501","79503","0.5463949362338377","0.44791922905639436","0.6362880241909541","79502.2","79501","79503"
"59001","0","0","0","69755","69755","69755","0.22707342506904005","0.12948092965494967","0.27993985706751695","79755.2","79754","79756","0.5462993275642913","0.45133096221558516","0.6294809109104464","79755.2","79754","79756"
"59251","0","0","0","70008","70008","70008","0.23314878975232406","0.142171697848081","0.2996262656296588","80008.2","80007","80009","0.5455178253588598","0.44570667093278366","0.629772653220474","80008.2","80007","80009"
"59501","0","0","0","70261","70261","70261","0.2306131804715124","0.14911142372531563","0.2973126572753301","80261.2","80260","80262","0.5457831521531621","0.44989907988140193","0.6337023086078885","80261.2","80260","80262"
"59751","0","0","0","70514","70514","70514","0.23711575898424764","0.18752038235017793","0.29378320628278554","80514.2","80513","80515","0.5441699860065096","0.4492128162844028","0.6305663820270462","80514.2","80513","80515"
"60001","0","0","0","70767","70767","70767","0.22789507422625702","0.1389280583844469","0.2928766142863979","80767.2","80766","80768","0.5439120456434422","0.4523800555082101","0.6298553546858807","80767.2","80766","80768"
"60251","0","0","0","71020","71020","71020","0.2378145028786042","0.16794957487250645","0.28788319672467255","81020.2","81019","81021","0.5448809930908126","0.45085600461102376","0.6341831425820007","81020.2","81019","81021"
"60501","0","0","0","71273","71273","71273","0.23256753955702023","0.1648930539698204","0.2835172873059476","81273.2","81272","81274","0.5420604998314518","0.45727753211827926","0.6310166847377479","81273.2","81272","81274"
"60751","0","0","0","71526","71526","71526","0.23527881481748647","0.18116754617411002","0.2650224227655812","81526.2","81525","81527","0.5437784131828762","0.45426764020065036","0.6341503958543717","81526.2","81525","81527"
"61001","0","0","0","71779","71779","71779","0.2344715912609459","0.1671302064437395","0.2734989998942974","81779.2","81778","81780","0.5433113755063513","0.4487362818357494","0.6330883670219578","81779.2","81778","81780"
"61251","0","0","0","72032","72032","72032","0.23568833093131772","0.17995598319458617","0.27927484767372335","82032.2","82031","82033","0.5433962162988762","0.4487593011585835","0.63397624414901","82032.2","82031","82033"
"61501","0","0","0","72285","72285","72285","0.23646059278583742","0.18103845879028332","0.2736828462896204","82285.2","82284","82286","0.5437134191466596","0.45176304435713527","0.6370530964805103","82285.2","82284","82286"
"61751","0","0","0","72538","72538","72538","0.2336881567509168","0.17905969856418025","0.28884839628461695","82538.2","82537","82539","0.5402044027804911","0.44521193270501663","0.6375280068556349","82538.2","82537","82539"
"62001","0","0","0","72791","72791","72791","0.23299911836470125","0.15474325872153286","0.29390431625963964","82791.2","82790","82792","0.5444584792632796","0.4546810783334819","0.633943207204102","82791.2","82790","82792"
"62251","0","0","0","73044","73044","73044","0.2422050344911611","0.17653490314357054","0.2953865439615829","83044.2","83043","83045","0.5429923268979098","0.44717607516839575","0.6279720004039315","83044.2","83043","83045"
"62501","0","0","0","73297","73297","73297","0.23898379072450004","0.16628578415395062","0.28608928828156027","83297.2","83296","83298","0.5458878137401962","0.44658280060986566","0.6374507385609737","83297.2","83296","83298"
"62751","0","0","0","73550","73550","73550","0.24548046375546453","0.17220115822033757","0.28989908756774957","83550.2","83549","83551","0.5444528964339092","0.4516893077233971","0.633621145015069","83550.2","83549","83551"
"63001","0","0","0","73803","73803","73803","0.24469654247922615","0.18041886144381886","0.29944833158249035","83803.2","83802","83804","0.5459401852446114","0.4532966823291189","0.6368845472866915","83803.2","83802","83804"
"63251","0","0","0","74056","74056","74056","0.2377623867410485","0.15652506611067807","0.312225414142525","84056.2","84055","84057","0.5460983245158688","0.4416545254603504","0.6369850963079824","84056.2","84055","84057"
"63501","0","0","0","74309","74309","74309","0.23147357193645415","0.17757736545817387","0.29102539450699505","84309.2","84308","84310","0.5485552328858887","0.45437402473186717","0.6347078936892872","84309.2","84308","84310"
"63751","0","0","0","74562","74562","74562","0.22559411085711606","0.1266117844498979","0.30246366517696394","84562.2","84561","84563","0.5481578108174501","0.4489554640631006","0.6401979423435149","84562.2","84561","84563"
"64001","0","0","0","74815","74815","74815","0.231580477966037","0.1560773774120407","0.30107234610623546","84815.2","84814","84816","0.5465262971078902","0.45033218383809004","0.6405340096549446","84815.2","84814","84816"
"64251","0","0","0","75068","75068","75068","0.2420413039443558","0.18417065702378405","0.31640032410048585","85068.2","85067","85069","0.5464951717234772","0.4520533364634227","0.6340531054873036","85068.2","85067","85069"
"64501","0","0","0","75321","75321","75321","0.23180333859846614","0.17713219469926506","0.2796275063931204","85321.2","85320","85322","0.5486160019417539","0.4545988378301959","0.6446603375104958","85321.2","85320","85322"
"64751","0","0","0","75574","75574","75574","0.2388774678746496","0.18564267998667766","0.3192849577002123","85574.2","85573","85575","0.5499792498385281","0.4520063915664432","0.6351897136865631","85574.2","85573","85575"
"65001","0","0","0","75827","75827","75827","0.234867887282314","0.17896487923333831","0.29609607573624347","85827.2","85826","85828","0.5501561825699288","0.4539677815973843","0.6366854535412159","85827.2","85826","85828"
"65251","0","0","0","76080","76080","76080","0.24114941154313235","0.20532294112677468","0.2859530304768324","86080.2","86079","86081","0.5495870039979305","0.45332011830668895","0.6381644837948567","86080.2","86079","86081"
"65501","0","0","0","76333","76333","76333","0.23289580855708394","0.1690339314658275","0.2930938940684029","86333.2","86332","86334","0.5474879035125856","0.46042637215804083","0.6416799150061124","86333.2","86332","86334"
"65751","0","0","0","76586","76586","76586","0.2396518745320483","0.17407730467961136","0.2958108513011174","86586.2","86585","86587","0.5485059613456797","0.45545447057312727","0.6345287104999089","86586.2","86585","86587"
