"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_spearman","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_spearman","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_spearman","Group: Ours_Simple_gauss - stage2/mcc_spearman__MIN","Group: Ours_Simple_gauss - stage2/mcc_spearman__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_spearman","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"20251","0.45535797368959374","0.4195590570215047","0.5138001267589176","40540.2","40539","40541","0.6533895899197393","0.592408032779448","0.6892782025250646","40541","40541","40541","0.7560322118177909","0.6339547801331105","0.8516444539966171","40540.2","40539","40541","0.6955872016764548","0.6274035999743847","0.7558895344154123","40541","40541","40541","0.7916676215419931","0.6364442684798806","0.842365124711205","40540.2","40539","40541","0.5150175177639024","0.44170227656832906","0.5944748067324218","40540.2","40539","40541","0.7997121453770369","0.7648721866198577","0.8255429418145671","40541","40541","40541","0.799549332508162","0.7414504579401618","0.8156405458271697","40541","40541","40541"
"20501","0.4540170685969215","0.4178691796167359","0.5117396737146424","40793.2","40792","40794","0.65228877950148","0.5910815714689996","0.6899945909069434","40794","40794","40794","0.757449524265136","0.6344413187688518","0.8503947480358537","40793.2","40792","40794","0.695590425528959","0.6248656329770358","0.7555904046245564","40794","40794","40794","0.7922824163021877","0.6318592145602354","0.8422959405717212","40793.2","40792","40794","0.5169830373325676","0.4418938728849965","0.6055342897373973","40793.2","40792","40794","0.7987285846355654","0.7638529111811702","0.8229442394468317","40794","40794","40794","0.7980567913624292","0.7392486552489946","0.8136236754652973","40794","40794","40794"
"20751","0.4530212625583111","0.4175484486867814","0.5124045690830882","41046.2","41045","41047","0.6523682306460761","0.5909851708457282","0.6917457192380491","41047","41047","41047","0.7578225437144994","0.6410355043741255","0.8491768909135734","41046.2","41045","41047","0.6958521593691077","0.6299632360982592","0.7559963272410788","41047","41047","41047","0.7935222239390044","0.6287936615659366","0.8426475314365653","41046.2","41045","41047","0.5180098673308495","0.4432997274383408","0.6012692381639763","41046.2","41045","41047","0.7984482746980242","0.7636935630731729","0.8224640155079666","41047","41047","41047","0.798687938476608","0.7468282956598452","0.8169351256542591","41047","41047","41047"
"21001","0.4541669831261899","0.4132686849043309","0.5082489851617759","41299.2","41298","41300","0.653539681421386","0.5933565912695146","0.6921778258123586","41300","41300","41300","0.7588473388180852","0.6422974673730613","0.8476291246131508","41299.2","41298","41300","0.698135168992082","0.6282415277937711","0.758824157322179","41300","41300","41300","0.79476784643088","0.6339697788704266","0.8457050801985215","41299.2","41298","41300","0.5173223538936932","0.4385880281154092","0.6005311699642263","41299.2","41298","41300","0.7993878017009077","0.7658040523028098","0.8224877918163825","41300","41300","41300","0.799011395439871","0.7431987884902206","0.8145194229921224","41300","41300","41300"
"21251","0.4564532317170246","0.4157548308091588","0.5150392530729714","41552.2","41551","41553","0.6532637482061112","0.5925040102420153","0.6917859087584345","41553","41553","41553","0.7605339611333396","0.6462794668850842","0.8452716736768355","41552.2","41551","41553","0.6979254992489967","0.624875148982425","0.7595377454952978","41553","41553","41553","0.795745208865638","0.6343723709031232","0.8453790431282913","41552.2","41551","41553","0.5095531797229127","0.3770113578883175","0.5989740105147024","41552.2","41551","41553","0.7997218517953104","0.7642311426310274","0.8219363498075557","41553","41553","41553","0.7990120887481847","0.74544348228551","0.8141488741687274","41553","41553","41553"
"21501","0.4541009434215691","0.40919117317187065","0.5136346689563294","41805.2","41804","41806","0.6532852276818902","0.5935695962176584","0.6909844745305701","41806","41806","41806","0.7617074258175625","0.6464112400102874","0.8503206573100478","41805.2","41804","41806","0.6991510889584233","0.6303614764636464","0.757197092407743","41806","41806","41806","0.7952941496119246","0.6361420005905084","0.8445100088257957","41805.2","41804","41806","0.5143441617927725","0.3943253461870909","0.5942445514962742","41805.2","41804","41806","0.7986908713939773","0.7626578787205149","0.8209572683844425","41806","41806","41806","0.7990979508347238","0.747863351508339","0.8154332016891376","41806","41806","41806"
"21751","0.45439111837074214","0.41321151300413933","0.5105490898862309","42058.2","42057","42059","0.6529451454026304","0.5922146139226762","0.6922580228128586","42059","42059","42059","0.7626038008079449","0.6440715266112821","0.8437549123515634","42058.2","42057","42059","0.7002161116802996","0.6301727383329752","0.7586392667903291","42059","42059","42059","0.797534849973341","0.6323792501003421","0.8481088715765857","42058.2","42057","42059","0.5090055094490384","0.4131164602522997","0.6000131271937097","42058.2","42057","42059","0.7991196343486375","0.7631938571970164","0.8218463239253802","42059","42059","42059","0.7980562902542264","0.7487537317413859","0.8138928049886172","42059","42059","42059"
"22001","0.4536425957451956","0.41572204368859217","0.5129637334306623","42311.2","42310","42312","0.6521539064450841","0.592135051323147","0.688444415657495","42312","42312","42312","0.7639780953010789","0.6520785101157356","0.8467222836004229","42311.2","42310","42312","0.7005799460727451","0.6307011671116837","0.7581794429922075","42312","42312","42312","0.7968366549899398","0.6302434932976443","0.848164455859625","42311.2","42310","42312","0.5093308155894138","0.42146486322234084","0.5931968369612395","42311.2","42310","42312","0.7994605688485794","0.7641155906660507","0.8212081110245721","42312","42312","42312","0.7996516553036137","0.7493165694230529","0.8158834707527794","42312","42312","42312"
"22251","0.4534221757611915","0.40815083409364705","0.5115333158936117","42564.2","42563","42565","0.653063390415778","0.5923968746463514","0.6924172149440935","42565","42565","42565","0.7658157656791921","0.6565647983652817","0.8478986380528223","42564.2","42563","42565","0.7007000305995195","0.6295109461001128","0.7579409417084654","42565","42565","42565","0.7978929153142231","0.6342289028585346","0.8481061642912284","42564.2","42563","42565","0.5149452182577028","0.42987154571191777","0.5995694027855212","42564.2","42563","42565","0.7996482076110898","0.7660128944554258","0.8224248441021978","42565","42565","42565","0.7999845339445423","0.7555219543549363","0.8164014293767957","42565","42565","42565"
"22501","0.45461331087318885","0.41451124347477963","0.5071628758970408","42817.2","42816","42818","0.6533165604207618","0.592830669249531","0.6932669535948811","42818","42818","42818","0.7655583149474449","0.655040562192596","0.8472615570732378","42817.2","42816","42818","0.7024174554981361","0.6266002589805246","0.7588509664550882","42818","42818","42818","0.7984004752452308","0.6346409435408507","0.8478158874110304","42817.2","42816","42818","0.5166368059968656","0.4338910530770425","0.5991868258947424","42817.2","42816","42818","0.8001321895966587","0.7640944933387069","0.8226381755574307","42818","42818","42818","0.79906353866157","0.7519941243417092","0.8146179295022545","42818","42818","42818"
"22751","0.4541565867998215","0.4153587159144612","0.514926200950945","43070.2","43069","43071","0.6525345669120057","0.592127174772824","0.6886151276049525","43071","43071","43071","0.7690405532642707","0.6644928847873628","0.8518464120108835","43070.2","43069","43071","0.7024719350267252","0.6301602939119454","0.7563201905059341","43071","43071","43071","0.8001511329840325","0.64057752375264","0.8511936416346024","43070.2","43069","43071","0.5170768242548904","0.4411527049343694","0.5955211148223333","43070.2","43069","43071","0.7985220576459444","0.7626667356462716","0.8217031136357048","43071","43071","43071","0.7998684910352677","0.7526509049130792","0.8158321179893893","43071","43071","43071"
"23001","0.4534096082789175","0.4142974477801603","0.5171434760842842","43323.2","43322","43324","0.6523684038863907","0.5906946679506456","0.6928149082821986","43324","43324","43324","0.7689067641072104","0.6649087226150515","0.8486171597220545","43323.2","43322","43324","0.7032002619665898","0.6269956020217043","0.7615544618460258","43324","43324","43324","0.8004108992111234","0.6369231838232873","0.8505615318600892","43323.2","43322","43324","0.5158841719035957","0.4385807337575516","0.5968476121742945","43323.2","43322","43324","0.7998997875423438","0.7629524065664617","0.8222584612030376","43324","43324","43324","0.7997808694872468","0.7561789753974587","0.8163469038529735","43324","43324","43324"
"23251","0.45605863356425946","0.4129936923921414","0.5168223083474175","43576.2","43575","43577","0.6526593637210101","0.5934522073458596","0.6908676923856687","43577","43577","43577","0.7694353848271921","0.6633170946183761","0.8497255248850447","43576.2","43575","43577","0.7027366912723054","0.6227830666713166","0.7605883411652962","43577","43577","43577","0.8014564719935068","0.6394470760672792","0.8499576077814041","43576.2","43575","43577","0.5187927641277392","0.43495213089791507","0.6020681946422308","43576.2","43575","43577","0.7997669246074773","0.765468822334966","0.8214672087356455","43577","43577","43577","0.7996086184028651","0.7562873682166172","0.816393003335754","43577","43577","43577"
"23501","0.455373089677798","0.40622199325349284","0.5161829420364773","43829.2","43828","43830","0.65301819127519","0.5930708447519546","0.6898746395335257","43830","43830","43830","0.7709589434638202","0.6706610449471222","0.8465560764330278","43829.2","43828","43830","0.7056386133891411","0.6268483974739927","0.7615035253139331","43830","43830","43830","0.8010160256495105","0.6323342934653828","0.8501008249407184","43829.2","43828","43830","0.516195785917211","0.43940467458643484","0.5957640832418053","43829.2","43828","43830","0.7987880250821796","0.7625994030081898","0.8226633914255185","43830","43830","43830","0.8001463582645671","0.7579461186695314","0.814930683299151","43830","43830","43830"
"23751","0.45556830965580464","0.4166522464747044","0.5169971719542541","44082.2","44081","44083","0.6530564403509367","0.5924362593791996","0.6892972617613916","44083","44083","44083","0.7720804882530234","0.6726128031244883","0.8510711549426617","44082.2","44081","44083","0.7047455519627972","0.628397468084979","0.7605053954836304","44083","44083","44083","0.8021965673366065","0.6344099673090305","0.8498891962877121","44082.2","44081","44083","0.5141619203442868","0.4417875366104761","0.5995572127842245","44082.2","44081","44083","0.7988768016398503","0.7608087640764544","0.8228671210774571","44083","44083","44083","0.8008560246146782","0.7606043694098851","0.8144259204266872","44083","44083","44083"
"24001","0.45397520196069063","0.4072241686812519","0.5098655732993512","44335.2","44334","44336","0.6528810800677396","0.5932211362298364","0.6889546908095273","44336","44336","44336","0.7730592916455695","0.6728775355942554","0.8462419299176057","44335.2","44334","44336","0.7050553409392861","0.6247986243126329","0.7559675482138087","44336","44336","44336","0.8030440415954423","0.6358972765394604","0.8497695123882083","44335.2","44334","44336","0.5150818756951692","0.4422910629693135","0.5966520074015753","44335.2","44334","44336","0.7994706985971878","0.7659868323228459","0.8221889233852698","44336","44336","44336","0.7992965446937818","0.760865790439901","0.8150132931260977","44336","44336","44336"
"24251","0.45461862862157354","0.41147757608382085","0.5179594975873345","44588.2","44587","44589","0.652485266145203","0.5927298021970443","0.6918585023129835","44589","44589","44589","0.7745139940767909","0.6766400351300598","0.8500402943409243","44588.2","44587","44589","0.7055731682746316","0.6224940487517326","0.7605329564446627","44589","44589","44589","0.8045561746277183","0.6473102768226726","0.8534889851205294","44588.2","44587","44589","0.5119967152968843","0.44232299624778665","0.6055667834620155","44588.2","44587","44589","0.7993485583777773","0.7606140825850828","0.821036111484406","44589","44589","44589","0.801823389236664","0.7623040509814568","0.8143751333464282","44589","44589","44589"
"24501","0.45400775962634665","0.4091385920980272","0.5160610504041656","44841.2","44840","44842","0.6523475915801676","0.5911565341846591","0.6892760749726318","44842","44842","44842","0.7733785995519045","0.6808032624593953","0.8478067032447191","44841.2","44840","44842","0.7067543506598627","0.6258403956290546","0.7642799576366684","44842","44842","44842","0.8046269353324149","0.6473474052529604","0.853366657861943","44841.2","44840","44842","0.5134420272269361","0.441024674922165","0.609112496598113","44841.2","44840","44842","0.7989172959533354","0.7639619541826722","0.8211662559079281","44842","44842","44842","0.8004107964253929","0.7631168549321692","0.8139612594760942","44842","44842","44842"
"24751","0.4543521679332773","0.415219398359306","0.5110730586737428","45094.2","45093","45095","0.6529849074420213","0.5940287026109777","0.6918657152302524","45095","45095","45095","0.7746778692632809","0.6831494668431101","0.8484074451993517","45094.2","45093","45095","0.7063069940044013","0.6278794763230002","0.7595198716777972","45095","45095","45095","0.805410721838494","0.6385744985737409","0.853432582853008","45094.2","45093","45095","0.5135497320789328","0.4388385389545032","0.6062799087460105","45094.2","45093","45095","0.7996557328404161","0.7651616057246858","0.8220186951425248","45095","45095","45095","0.8009380923450117","0.7643946685359815","0.8141356202320914","45095","45095","45095"
"25001","0.45399474260394584","0.41339755224874714","0.5117842852973066","45347.2","45346","45348","0.6531013200781286","0.5932920615999911","0.689477037479237","45348","45348","45348","0.7765825169553486","0.6872849399472074","0.8486542757591845","45347.2","45346","45348","0.7073795804871409","0.6286281561593755","0.7600266936134528","45348","45348","45348","0.8044355409494255","0.6441381255513422","0.8539145865646554","45347.2","45346","45348","0.517316481684495","0.4459504595539345","0.609292763551913","45347.2","45346","45348","0.799324634424271","0.7651268795837695","0.8221742293557147","45348","45348","45348","0.802130837364716","0.7693108135479007","0.8153823564588522","45348","45348","45348"
"25251","0.45267921328809424","0.410741856343635","0.5118370320843082","45600.2","45599","45601","0.6524192954312344","0.5933387113256301","0.6900980144924426","45601","45601","45601","0.7768032869123891","0.6890964074270624","0.8449667206209256","45600.2","45599","45601","0.7072161766655082","0.6264287834028471","0.7661372700913639","45601","45601","45601","0.8060073004556593","0.6459487012734755","0.8550075246998434","45600.2","45599","45601","0.5190165424675478","0.44778933978237634","0.6131460789523999","45600.2","45599","45601","0.7990302725541089","0.7659464351180199","0.8216418196805891","45601","45601","45601","0.8015569741167209","0.7708167799106364","0.8159220707508487","45601","45601","45601"
"25501","0.45453867692167355","0.41501501057621726","0.5099870756864373","45853.2","45852","45854","0.6529140814894374","0.5906143415777205","0.6933930505280462","45854","45854","45854","0.7790890788816177","0.6914676313445994","0.8481016563341317","45853.2","45852","45854","0.7068911949111774","0.6253593954255862","0.762241809750971","45854","45854","45854","0.8073288399639651","0.645893104922728","0.854735969876568","45853.2","45852","45854","0.5202748610066026","0.44490202562590236","0.6034252229353558","45853.2","45852","45854","0.8000626201996848","0.7670505936486585","0.8242691971364997","45854","45854","45854","0.8018455280451835","0.7670702235272217","0.8161737536253942","45854","45854","45854"
"25751","0.4561092054478184","0.4186852204321654","0.5156408645717027","46106.2","46105","46107","0.6529467975515987","0.5929132173884998","0.6910983106136995","46107","46107","46107","0.7794706151768349","0.688385916852919","0.8507265729302815","46106.2","46105","46107","0.7074874435926366","0.6262991114429933","0.7649476611944263","46107","46107","46107","0.8076625288491079","0.6467235780729735","0.8556779541233535","46106.2","46105","46107","0.5230859346296207","0.45142808301947934","0.6114050687292973","46106.2","46105","46107","0.7996866811383263","0.7655169347998637","0.8215585910760653","46107","46107","46107","0.8017708436640069","0.7722336738700273","0.8158788194410183","46107","46107","46107"
"26001","0.455263496916535","0.4179852895244383","0.5158837195034066","46359.2","46358","46360","0.6529231466168517","0.5920922213039838","0.691831051993371","46360","46360","46360","0.780614390469295","0.6907850580642942","0.850177487135743","46359.2","46358","46360","0.7074972376499807","0.6239465052314667","0.7653385892115306","46360","46360","46360","0.8078358715259283","0.6477854857608948","0.8546944914793023","46359.2","46358","46360","0.5222211853130561","0.4419594460099341","0.6155741163515389","46359.2","46358","46360","0.7997958585779859","0.7647710263428203","0.8197484237567024","46360","46360","46360","0.8021578733219652","0.7746937799274393","0.8193727333562459","46360","46360","46360"
"26251","0.45448252096529396","0.4117907267999293","0.5135654809930719","46612.2","46611","46613","0.6539651342341676","0.5928529717386052","0.69340406234135","46613","46613","46613","0.7793852808439435","0.6853787386451599","0.8502645798870996","46612.2","46611","46613","0.7092041870495549","0.6264752878642011","0.7678027555081476","46613","46613","46613","0.8093477313191428","0.6471993399544823","0.8576979016827254","46612.2","46611","46613","0.5242277813112064","0.44329683784048557","0.6204970062186963","46612.2","46611","46613","0.8005897643856861","0.766494194537522","0.824111735864847","46613","46613","46613","0.8023123489787963","0.7771059756034657","0.8176668415118215","46613","46613","46613"
"26501","0.45609620870167145","0.4101579740299668","0.5202993347291839","46865.2","46864","46866","0.6520082545661747","0.5942796354107119","0.6918421180816212","46866","46866","46866","0.7814363402217022","0.6997640434857035","0.850904399607735","46865.2","46864","46866","0.7066100207072803","0.6257261711449443","0.7631212163303379","46866","46866","46866","0.8092287021758369","0.6488629507602812","0.8575477273931223","46865.2","46864","46866","0.5249876241702165","0.4499274338964341","0.61763083831484","46865.2","46864","46866","0.7988069348949323","0.7658590776562736","0.8212610940432873","46866","46866","46866","0.8020265513400311","0.7798400829067598","0.8149955225039074","46866","46866","46866"
"26751","0.4546154011222425","0.41192794401561306","0.5133643392107541","47118.2","47117","47119","0.6532477205777191","0.5918402180235813","0.6904330511586524","47119","47119","47119","0.7815162915677523","0.6983926364216332","0.8499691385474781","47118.2","47117","47119","0.7079930097551872","0.6300778607384931","0.7683470759559808","47119","47119","47119","0.8091071071555402","0.6536206910225929","0.8582217945900308","47118.2","47117","47119","0.5229058845011667","0.445458709151447","0.6163334366656092","47118.2","47117","47119","0.7992563761327075","0.7617664080165785","0.8244058336579422","47119","47119","47119","0.8027081912831427","0.7808712950475628","0.8172474254827137","47119","47119","47119"
"27001","0.4548769424472329","0.41717983887816673","0.5153897405764291","47371.2","47370","47372","0.6521258406663027","0.592093718893286","0.690259579750023","47372","47372","47372","0.7821684856906258","0.7028945865464336","0.8465984844544947","47371.2","47370","47372","0.7071986703600175","0.6246179050532269","0.7694471522091555","47372","47372","47372","0.8111754541891083","0.6568376012155136","0.8596790911473994","47371.2","47370","47372","0.5246095044581127","0.4447370186140108","0.6202659580355411","47371.2","47370","47372","0.7999711291774803","0.7653100979905494","0.8216714285169626","47372","47372","47372","0.8029853063647063","0.7833453285566443","0.8153191524777427","47372","47372","47372"
"27251","0.4547966857209408","0.4132539885917429","0.5151862959430635","47624.2","47623","47625","0.653133499080903","0.5916189902322234","0.6926654642204598","47625","47625","47625","0.7824436580795372","0.701270955890198","0.8505145054183382","47624.2","47623","47625","0.7076713921505587","0.6259074828652097","0.7693690378268844","47625","47625","47625","0.8115087199095683","0.6582592142902322","0.8581807051725345","47624.2","47623","47625","0.5232866036947448","0.4430022706493502","0.6156679036098415","47624.2","47623","47625","0.7990636509908311","0.7655959473269248","0.8195142435674573","47625","47625","47625","0.8020604083961592","0.7782573380510819","0.8158817186992113","47625","47625","47625"
"27501","0.4549027396236832","0.4115378977470903","0.5147728556367686","47877.2","47876","47878","0.6538876060048344","0.5917054553948854","0.6937600660047581","47878","47878","47878","0.7845706195090625","0.7061665481696356","0.8513973116772229","47877.2","47876","47878","0.7070042523615452","0.6270006122205443","0.7660578391498928","47878","47878","47878","0.8118642831777245","0.6561896879248199","0.8594302271714284","47877.2","47876","47878","0.5248384414559731","0.4451087069764855","0.6157962554599549","47877.2","47876","47878","0.7995192606585038","0.7626594365273199","0.8225129247972407","47878","47878","47878","0.8031078644317547","0.783377195480296","0.8153819211399678","47878","47878","47878"
"27751","0.454785347042565","0.4196693637023123","0.5078143256967116","48130.2","48129","48131","0.6526996244026215","0.5890554971471205","0.6924448252585481","48131","48131","48131","0.7853371920665189","0.7074562583190221","0.8490195839570289","48130.2","48129","48131","0.7081287436915663","0.6262741012604002","0.7708520973751171","48131","48131","48131","0.8115898628309977","0.652907747565336","0.8610595850115219","48130.2","48129","48131","0.5252862819422576","0.4496496295129228","0.6144486552378082","48130.2","48129","48131","0.7999153022580063","0.7667533150845213","0.8204486809969406","48131","48131","48131","0.8030039130252812","0.7841734976150759","0.8170353175037722","48131","48131","48131"
"28001","0.45311871704536877","0.40877980034911976","0.5139100628355433","48383.2","48382","48384","0.6526448906181078","0.5940574827992962","0.6910997900522616","48384","48384","48384","0.7867511460759857","0.7080578380670097","0.8475233139071963","48383.2","48382","48384","0.7078310358394969","0.6265356131216628","0.7703644857532076","48384","48384","48384","0.8116171798032173","0.6562365113088064","0.8577150036965348","48383.2","48382","48384","0.5247709333757691","0.44654773217863514","0.6121557292435856","48383.2","48382","48384","0.7999959271852531","0.7652664737581162","0.8207794626288584","48384","48384","48384","0.8027033605761937","0.7822888987303406","0.8188465984491323","48384","48384","48384"
"28251","0.4535688903113943","0.40895130182061523","0.5125572150194739","48636.2","48635","48637","0.6539457853493879","0.593053151694347","0.6937737063729036","48637","48637","48637","0.7863426533842621","0.7115322482960718","0.8480544880662245","48636.2","48635","48637","0.7082422871338198","0.6254114258302322","0.7671561257154048","48637","48637","48637","0.8120923386024164","0.6619244816666229","0.8592380636116204","48636.2","48635","48637","0.5252005474528273","0.4458479022439654","0.615598450719094","48636.2","48635","48637","0.7994972628425797","0.7693009560526597","0.8219208666284695","48637","48637","48637","0.8034396953605691","0.7845029040281876","0.8145222664646776","48637","48637","48637"
"28501","0.4552882297878189","0.4078414373968073","0.5100599616876403","48889.2","48888","48890","0.6533818554235787","0.5920273199547957","0.6907265819381192","48890","48890","48890","0.7873915207503992","0.711608828485866","0.8505551050386622","48889.2","48888","48890","0.708134707639908","0.6282093470812514","0.7722266620399848","48890","48890","48890","0.8125640810359203","0.657915185023368","0.8591414115760028","48889.2","48888","48890","0.5239002527439183","0.44265917819185807","0.6188432599391565","48889.2","48888","48890","0.8000864642180867","0.7626115471840021","0.8232128557091504","48890","48890","48890","0.8033853794067326","0.7838481589858688","0.8167351222230136","48890","48890","48890"
"28751","0.4554321358835998","0.41855989009645694","0.5140752889955891","49142.2","49141","49143","0.6534019026581112","0.5925071089332818","0.6925118727866516","49143","49143","49143","0.7877751614433399","0.7144925017585756","0.8492849897815777","49142.2","49141","49143","0.7087933387629471","0.6255867147952445","0.7701733766687587","49143","49143","49143","0.8142955728408048","0.6617004136411687","0.8586789133860215","49142.2","49141","49143","0.5246334406414169","0.45188026372499585","0.6171228260101155","49142.2","49141","49143","0.8000096762552896","0.7648625508194956","0.8234499085196122","49143","49143","49143","0.8033905626384596","0.7837223140954565","0.8153172879765265","49143","49143","49143"
"29001","0.4556988713845017","0.41831804126838446","0.5104307679236534","49395.2","49394","49396","0.653718345152235","0.5909812931066843","0.6921501979540915","49396","49396","49396","0.7890435866019744","0.7155011866933827","0.851279735865174","49395.2","49394","49396","0.7091077991087091","0.6241053568083706","0.771961571035764","49396","49396","49396","0.8143696595732726","0.663559641993335","0.8612151895648399","49395.2","49394","49396","0.5249734427898031","0.447344332477428","0.6172762989722247","49395.2","49394","49396","0.7996395084106103","0.7669468331849965","0.8211466615036048","49396","49396","49396","0.8030781573076862","0.7833003613468792","0.816003600921113","49396","49396","49396"
"29251","0.4556180811385294","0.4123894716514515","0.5128454174429052","49648.2","49647","49649","0.6524867217426731","0.5919396033818559","0.6908892105309349","49649","49649","49649","0.7877932398204536","0.7167459216684658","0.849041426997287","49648.2","49647","49649","0.7089787332835249","0.6269118747261667","0.7704718091783613","49649","49649","49649","0.815185991806968","0.6675352957815492","0.8610650685672671","49648.2","49647","49649","0.5242621761221282","0.4461566135461445","0.6206633487541346","49648.2","49647","49649","0.8000125245466876","0.7663828148885159","0.8229876258274186","49649","49649","49649","0.8030051233024482","0.7842664044186206","0.8157074373118286","49649","49649","49649"
"29501","0.45438112275283765","0.407043310155915","0.5100351801545098","49901.2","49900","49902","0.6534900330540511","0.5910493070044698","0.6911070578392807","49902","49902","49902","0.7905992602698999","0.7185405366630334","0.8492587525565986","49901.2","49900","49902","0.7084031953173582","0.6270528680927439","0.7647872398176871","49902","49902","49902","0.8159566367822165","0.6715232282832014","0.8586633234333183","49901.2","49900","49902","0.5244724194572317","0.4477819016325844","0.6242125231809905","49901.2","49900","49902","0.7990524250064341","0.7675669262399678","0.8205208186309184","49902","49902","49902","0.8030892863232783","0.7825467220988349","0.8156600667559619","49902","49902","49902"
"29751","0.4539258837585024","0.41056262354767303","0.5096358975170098","50154.2","50153","50155","0.6540796508757164","0.5903391923422182","0.6932498915464512","50155","50155","50155","0.7910370152920506","0.7186130237018478","0.8470773849563965","50154.2","50153","50155","0.7094498788915695","0.6323973811958319","0.767644308319939","50155","50155","50155","0.8156571433562003","0.669579643181333","0.8593699923393012","50154.2","50153","50155","0.5258167240304585","0.4476527337804079","0.6169123705453897","50154.2","50153","50155","0.7989822016744961","0.7623512216072336","0.8217510964906056","50155","50155","50155","0.8043456379832523","0.7833358499585064","0.816332778083802","50155","50155","50155"
"30001","0.4557811076270875","0.41312018056964595","0.5151857271843452","50407.2","50406","50408","0.6531402493614407","0.5903931640554142","0.6913937188905277","50408","50408","50408","0.7918194795629152","0.7189600134423196","0.8478001049936397","50407.2","50406","50408","0.7097806316483195","0.623680281574341","0.7713307624316393","50408","50408","50408","0.8160943688478248","0.6692837207372802","0.8604133617425171","50407.2","50406","50408","0.5258823932161809","0.4441071004010887","0.6194329660472568","50407.2","50406","50408","0.7994351621666134","0.7638828731620494","0.8219559830211377","50408","50408","50408","0.8034668799159931","0.784510903157141","0.8138056565982579","50408","50408","50408"
"30251","0.45536429238839443","0.4136580122728607","0.5100245161982107","50660.2","50659","50661","0.6533564151698181","0.5897141990156188","0.6918764077012095","50661","50661","50661","0.7908256167192411","0.7181305151448842","0.8496319613284913","50660.2","50659","50661","0.7100837331847434","0.6302300856033799","0.7705228177796105","50661","50661","50661","0.8160151804854552","0.6737392439482732","0.8610835747888217","50660.2","50659","50661","0.5271494257468115","0.4478708657254938","0.6282487897786411","50660.2","50659","50661","0.7992961795152349","0.7647197165003706","0.821988686876037","50661","50661","50661","0.8039517858008216","0.7823112147375341","0.815278943624404","50661","50661","50661"
"30501","0.45470445910749985","0.4104536138639519","0.5070428584409502","50913.2","50912","50914","0.6531502646371208","0.5899602610908815","0.6906128684774852","50914","50914","50914","0.7933472722965633","0.7237633890961851","0.8509197336396491","50913.2","50912","50914","0.7102172717592806","0.6233834915678012","0.7699638761349924","50914","50914","50914","0.8168033649475548","0.6717849991342156","0.8608737652770116","50913.2","50912","50914","0.5278668684080101","0.448154129740914","0.6270020738436022","50913.2","50912","50914","0.7994483471212266","0.7668731944158194","0.822155353170429","50914","50914","50914","0.8034766944790899","0.7814804151260711","0.8150153853705037","50914","50914","50914"
